"","hotel_name","score","presaleprice","price","test.V2","test.V3"
"22"," Monte Carlo Resort And CasinoThe Strip "," 7.01858","NA","59 ","Las_Vegas_Tuesday_20170404","1"
"23"," Planet Hollywood Resort And CasinoThe Strip "," 7.41315","74.NA","74.99 ","Las_Vegas_Tuesday_20170404","1"
"24"," Harrahs Las VegasThe Strip "," 7.01180","74.NA","74.99 ","Las_Vegas_Tuesday_20170404","1"
"25"," Stratosphere TowerThe Strip "," 6.52828","27.NA","27.99 ","Las_Vegas_Tuesday_20170404","1"
"26"," The Cosmopolitan of Las Vegas, Autograph CollectionThe Strip "," 8.6759","289.98","594 ","Las_Vegas_Tuesday_20170404","1"
"27"," Downtown Grand, an Ascend HotelDowntown Las Vegas "," 8.2930","NA","45 ","Las_Vegas_Tuesday_20170404","1"
"28"," The Signature At Mgm GrandThe Strip "," 8.6574","199","309 ","Las_Vegas_Tuesday_20170404","1"
"29"," Tuscany Suites & CasinoEast of The Strip MapFree Internet, Free ParkingFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Excellent:  reviews Savings CalculationClosefrom$ Choose"," 8.5704","NA","49 ","Las_Vegas_Tuesday_20170404","1"
"30"," Vdara Hotel & Spa at CityCenter Las VegasThe Strip "," 8.61346","NA","179 ","Las_Vegas_Tuesday_20170404","1"
"31"," New York New York Hotel And CasinoThe Strip "," 7.71148","NA","85 ","Las_Vegas_Tuesday_20170404","1"
"32"," Westgate Las Vegas Resort & CasinoLas Vegas Convention Center MapFree Parking People Viewing!Pleasant:  reviews Savings CalculationClosefrom$ Choose"," 6.62218","39.NA","39.99 ","Las_Vegas_Tuesday_20170404","1"
"33"," Circus Circus Hotel, Casino & Theme ParkThe Strip "," 6.32708","NA","24 ","Las_Vegas_Tuesday_20170404","1"
"34"," Delano Las Vegas At Mandalay BayThe Strip "," 8.4277","139","379 ","Las_Vegas_Tuesday_20170404","1"
"35"," Best Western Plus Casino RoyaleThe Strip "," 7.881","139.99","223 ","Las_Vegas_Tuesday_20170404","1"
"36"," Eastside CanneryBoulder Strip MapFree Internet, Free ParkingFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Rooms Left! Book Now!On Sale Now "," 8.1645","47.99","159 ","Las_Vegas_Tuesday_20170404","1"
"37"," Best Western Mccarran InnMcCarran International Airport (LAS) MapFree Parking, Free Breakfast, Free InternetRooms Left!On Sale Now "," 7.782","89.24","229 ","Las_Vegas_Tuesday_20170404","1"
"38"," Four Queens Hotel And CasinoDowntown Las Vegas "," 7.0635","59","194 ","Las_Vegas_Tuesday_20170404","1"
"39"," La Quinta Inn & Suites Las Vegas Airport North Convention CenterEast of The Strip MapFree Parking, Free Breakfast, Free InternetFree Cancellation, Pay Later Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Room Left! Book Now!CLICK HERE to sign in and unlock a lower price! Pleasant:  reviews Savings CalculationCloseThis savings % compares your price to the highest booking price of this hotel in the last  daysfrom$$ Choose"," 6.6287","69","219 ","Las_Vegas_Tuesday_20170404","1"
"40"," La Quinta Inn & Suites Las Vegas Airport SouthMcCarran International Airport (LAS) MapFree Parking, Free Breakfast, Free InternetFree Cancellation, Pay Later Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Room Left! Book Now!On Sale Now "," 8.8912","109","159 ","Las_Vegas_Tuesday_20170404","1"
"41"," The Venetian Resort Hotel CasinoThe Strip "," 8.91931","149","481 ","Las_Vegas_Tuesday_20170411","2"
"42"," The Palazzo Resort Hotel CasinoThe Strip ","2. The Palazzo Resort Hotel CasinoThe Strip - Northeast MapFree InternetFree Cancellation Available583 People Viewing!1 Room Left! Book Now! Savings CalculationClosefrom$149 Choose","NA","149 ","Las_Vegas_Tuesday_20170411","2"
"43"," Bellagio Hotel And CasinoThe Strip "," 8.5478","189","444 ","Las_Vegas_Tuesday_20170411","2"
"44"," Treasure Island Hotel & CasinoThe Strip "," 7.82481","69.NA","69.96 ","Las_Vegas_Tuesday_20170411","2"
"45"," Aria Resort And CasinoThe Strip "," 8.61018","159","429 ","Las_Vegas_Tuesday_20170411","2"
"46"," Mandalay Bay Resort And CasinoThe Strip "," 8.21029","335","505 ","Las_Vegas_Tuesday_20170411","2"
"47"," Paris Las VegasThe Strip "," 7.71093","139","328 ","Las_Vegas_Tuesday_20170411","2"
"48"," Flamingo Las VegasThe Strip "," 6.32111","NA","50 ","Las_Vegas_Tuesday_20170411","2"
"49"," Caesars Palace Las VegasThe Strip "," 7.6837","124.NA","124.99 ","Las_Vegas_Tuesday_20170411","2"
"50"," Trump International Hotel, Las VegasThe Strip "," 8.93509","111.NA","111.75 ","Las_Vegas_Tuesday_20170411","2"
"51"," The Linq Hotel And CasinoThe Strip "," 7.1564","NA","39 ","Las_Vegas_Tuesday_20170411","2"
"52"," Ballys Las VegasThe Strip "," 7.51439","NA","47 ","Las_Vegas_Tuesday_20170411","2"
"53"," Mgm Grand Hotel CasinoThe Strip "," 7.61393","115","386 ","Las_Vegas_Tuesday_20170411","2"
"54"," Luxor Hotel And CasinoThe Strip "," 7.03208","NA","70 ","Las_Vegas_Tuesday_20170411","2"
"55"," Excalibur Hotel And CasinoThe Strip "," 7.12936","NA","29 ","Las_Vegas_Tuesday_20170411","2"
"56"," Rio Suite Hotel CasinoWest of The Strip MapFree ParkingFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Room Left! Book Now!CLICK HERE to sign in and unlock a lower price! Good:  reviews Savings CalculationClosefrom$ Choose"," 7.11680","NA","30 ","Las_Vegas_Tuesday_20170411","2"
"57"," The MirageThe Strip "," 8.1908","135","337 ","Las_Vegas_Tuesday_20170411","2"
"58"," Golden Nugget Hotel & Casino Las VegasDowntown Las Vegas "," 7.81915","NA","59 ","Las_Vegas_Tuesday_20170411","2"
"59"," Wynn Las VegasThe Strip "," 9.0750","199","409 ","Las_Vegas_Tuesday_20170411","2"
"60"," Hard Rock Hotel And CasinoEast of The Strip MapFree Internet, Free ParkingFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Good:  reviews Savings CalculationClosefrom$ Choose"," 7.11083","NA","62 ","Las_Vegas_Tuesday_20170411","2"
"61"," South Point Hotel Casino SpaMcCarran International Airport (LAS) MapFree ParkingFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!On Sale Now "," 8.01849","79","199 ","Las_Vegas_Tuesday_20170411","2"
"62"," Monte Carlo Resort And CasinoThe Strip "," 7.01858","NA","69 ","Las_Vegas_Tuesday_20170411","2"
"63"," Planet Hollywood Resort And CasinoThe Strip "," 7.41315","74.NA","74.99 ","Las_Vegas_Tuesday_20170411","2"
"64"," Harrahs Las VegasThe Strip "," 7.01180","44.NA","44.99 ","Las_Vegas_Tuesday_20170411","2"
"65"," Stratosphere TowerThe Strip "," 6.52828","27.NA","27.99 ","Las_Vegas_Tuesday_20170411","2"
"66"," The Cosmopolitan of Las Vegas, Autograph CollectionThe Strip "," 8.6759","359.98","594 ","Las_Vegas_Tuesday_20170411","2"
"67"," Downtown Grand, an Ascend HotelDowntown Las Vegas "," 8.2930","NA","45 ","Las_Vegas_Tuesday_20170411","2"
"68"," The Signature At Mgm GrandThe Strip "," 8.6574","109","309 ","Las_Vegas_Tuesday_20170411","2"
"69"," Tuscany Suites & CasinoEast of The Strip MapFree Internet, Free ParkingFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Excellent:  reviews Savings CalculationClosefrom$ Choose"," 8.5704","NA","39 ","Las_Vegas_Tuesday_20170411","2"
"70"," Vdara Hotel & Spa at CityCenter Las VegasThe Strip "," 8.61346","NA","129 ","Las_Vegas_Tuesday_20170411","2"
"71"," New York New York Hotel And CasinoThe Strip "," 7.71148","NA","75 ","Las_Vegas_Tuesday_20170411","2"
"72"," Westgate Las Vegas Resort & CasinoLas Vegas Convention Center MapFree ParkingFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Pleasant:  reviews Savings CalculationClosefrom$ Choose"," 6.62218","29.NA","29.99 ","Las_Vegas_Tuesday_20170411","2"
"73"," Circus Circus Hotel, Casino & Theme ParkThe Strip "," 6.32708","NA","24 ","Las_Vegas_Tuesday_20170411","2"
"74"," Delano Las Vegas At Mandalay BayThe Strip "," 8.4277","NA","359 ","Las_Vegas_Tuesday_20170411","2"
"75"," Best Western Plus Casino RoyaleThe Strip "," 7.881","99.99","223 ","Las_Vegas_Tuesday_20170411","2"
"76"," Eastside CanneryBoulder Strip MapFree Internet, Free ParkingFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Rooms Left! Book Now!On Sale Now "," 8.1645","47.99","159 ","Las_Vegas_Tuesday_20170411","2"
"77"," Best Western Mccarran InnMcCarran International Airport (LAS) MapFree Parking, Free Breakfast, Free InternetFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates:Room Left!On Sale Now "," 7.782","89.99","229 ","Las_Vegas_Tuesday_20170411","2"
"78"," Four Queens Hotel And CasinoDowntown Las Vegas "," 7.0635","NA","49 ","Las_Vegas_Tuesday_20170411","2"
"79"," La Quinta Inn & Suites Las Vegas Airport North Convention CenterEast of The Strip MapFree Parking, Free Breakfast, Free InternetFree Cancellation, Pay Later Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Rooms Left! Book Now!CLICK HERE to sign in and unlock a lower price! Pleasant:  reviews Savings CalculationCloseThis savings % compares your price to the highest booking price of this hotel in the last  daysfrom$$ Choose"," 6.6287","69","219 ","Las_Vegas_Tuesday_20170411","2"
"80"," La Quinta Inn & Suites Las Vegas Airport SouthMcCarran International Airport (LAS) MapFree Parking, Free Breakfast, Free InternetFree Cancellation, Pay Later Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Room Left! Book Now!CLICK HERE to sign in and unlock a lower price! Excellent:  reviews Savings CalculationCloseThis savings % compares your price to the highest booking price of this hotel in the last  daysfrom$$ Choose"," 8.8912","99","159 ","Las_Vegas_Tuesday_20170411","2"
"81"," The Venetian Resort Hotel CasinoThe Strip "," 8.91931","149","481 ","Las_Vegas_Tuesday_20170418","3"
"82"," The Palazzo Resort Hotel CasinoThe Strip ","2. The Palazzo Resort Hotel CasinoThe Strip - Northeast MapFree InternetFree Cancellation Available583 People Viewing!1 Room Left! Book Now! Savings CalculationClosefrom$149 Choose","NA","149 ","Las_Vegas_Tuesday_20170418","3"
"83"," Bellagio Hotel And CasinoThe Strip "," 8.5478","189","444 ","Las_Vegas_Tuesday_20170418","3"
"84"," Treasure Island Hotel & CasinoThe Strip "," 7.82481","48.NA","48.96 ","Las_Vegas_Tuesday_20170418","3"
"85"," Aria Resort And CasinoThe Strip "," 8.61018","159","429 ","Las_Vegas_Tuesday_20170418","3"
"86"," Mandalay Bay Resort And CasinoThe Strip "," 8.21029","NA","65 ","Las_Vegas_Tuesday_20170418","3"
"87"," Paris Las VegasThe Strip "," 7.71093","NA","79 ","Las_Vegas_Tuesday_20170418","3"
"88"," Flamingo Las VegasThe Strip "," 6.32111","44.NA","44.99 ","Las_Vegas_Tuesday_20170418","3"
"89"," Caesars Palace Las VegasThe Strip "," 7.6837","NA","109 ","Las_Vegas_Tuesday_20170418","3"
"90"," Trump International Hotel, Las VegasThe Strip "," 8.93509","116.NA","116.25 ","Las_Vegas_Tuesday_20170418","3"
"91"," The Linq Hotel And CasinoThe Strip "," 7.1564","NA","55 ","Las_Vegas_Tuesday_20170418","3"
"92"," Ballys Las VegasThe Strip "," 7.51439","NA","30 ","Las_Vegas_Tuesday_20170418","3"
"93"," Mgm Grand Hotel CasinoThe Strip "," 7.61393","NA","65 ","Las_Vegas_Tuesday_20170418","3"
"94"," Luxor Hotel And CasinoThe Strip "," 7.03208","NA","45 ","Las_Vegas_Tuesday_20170418","3"
"95"," Excalibur Hotel And CasinoThe Strip "," 7.12936","NA","35 ","Las_Vegas_Tuesday_20170418","3"
"96"," Rio Suite Hotel CasinoWest of The Strip MapFree ParkingFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Rooms Left! Book Now!CLICK HERE to sign in and unlock a lower price! Good:  reviews Savings CalculationClosefrom$ Choose"," 7.11680","34.NA","34.99 ","Las_Vegas_Tuesday_20170418","3"
"97"," The MirageThe Strip "," 8.1908","119","337 ","Las_Vegas_Tuesday_20170418","3"
"98"," Golden Nugget Hotel & Casino Las VegasDowntown Las Vegas "," 7.81915","NA","49 ","Las_Vegas_Tuesday_20170418","3"
"99"," Wynn Las VegasThe Strip "," 9.0750","NA","299 ","Las_Vegas_Tuesday_20170418","3"
"100"," Hard Rock Hotel And CasinoEast of The Strip MapFree Internet, Free ParkingFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Good:  reviews Savings CalculationClosefrom$ Choose"," 7.11083","NA","69 ","Las_Vegas_Tuesday_20170418","3"
"101"," South Point Hotel Casino SpaMcCarran International Airport (LAS) MapFree ParkingFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!On Sale Now "," 8.01849","69","199 ","Las_Vegas_Tuesday_20170418","3"
"102"," Monte Carlo Resort And CasinoThe Strip "," 7.01858","NA","69 ","Las_Vegas_Tuesday_20170418","3"
"103"," Planet Hollywood Resort And CasinoThe Strip "," 7.41315","NA","69 ","Las_Vegas_Tuesday_20170418","3"
"104"," Harrahs Las VegasThe Strip "," 7.01180","NA","47 ","Las_Vegas_Tuesday_20170418","3"
"105"," Stratosphere TowerThe Strip "," 6.52828","27.NA","27.99 ","Las_Vegas_Tuesday_20170418","3"
"106"," The Cosmopolitan of Las Vegas, Autograph CollectionThe Strip "," 8.6759","149.NA","149.99 ","Las_Vegas_Tuesday_20170418","3"
"107"," Downtown Grand, an Ascend HotelDowntown Las Vegas "," 8.2930","33.NA","33.15 ","Las_Vegas_Tuesday_20170418","3"
"108"," The Signature At Mgm GrandThe Strip "," 8.6574","95","309 ","Las_Vegas_Tuesday_20170418","3"
"109"," Tuscany Suites & CasinoEast of The Strip MapFree Internet, Free ParkingFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Excellent:  reviews Savings CalculationClosefrom$ Choose"," 8.5704","NA","59 ","Las_Vegas_Tuesday_20170418","3"
"110"," Vdara Hotel & Spa at CityCenter Las VegasThe Strip "," 8.61346","NA","109 ","Las_Vegas_Tuesday_20170418","3"
"111"," New York New York Hotel And CasinoThe Strip "," 7.71148","NA","49 ","Las_Vegas_Tuesday_20170418","3"
"112"," Westgate Las Vegas Resort & CasinoLas Vegas Convention Center MapFree ParkingFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Pleasant:  reviews Savings CalculationClosefrom$ Choose"," 6.62218","31.NA","31.99 ","Las_Vegas_Tuesday_20170418","3"
"113"," Circus Circus Hotel, Casino & Theme ParkThe Strip "," 6.32708","NA","24 ","Las_Vegas_Tuesday_20170418","3"
"114"," Delano Las Vegas At Mandalay BayThe Strip "," 8.4277","NA","109 ","Las_Vegas_Tuesday_20170418","3"
"115"," Best Western Plus Casino RoyaleThe Strip "," 7.881","109.99","223 ","Las_Vegas_Tuesday_20170418","3"
"116"," Eastside CanneryBoulder Strip MapFree Internet, Free ParkingFree Cancellation Available People Viewing!Rooms Left! Book Now!On Sale Now "," 8.1645","98.99","159 ","Las_Vegas_Tuesday_20170418","3"
"117"," Best Western Mccarran InnMcCarran International Airport (LAS) MapFree Parking, Free Breakfast, Free InternetFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates:Room Left!On Sale Now "," 7.782","71.99","229 ","Las_Vegas_Tuesday_20170418","3"
"118"," Four Queens Hotel And CasinoDowntown Las Vegas "," 7.0635","NA","39 ","Las_Vegas_Tuesday_20170418","3"
"119"," La Quinta Inn & Suites Las Vegas Airport North Convention CenterEast of The Strip MapFree Parking, Free Breakfast, Free InternetFree Cancellation, Pay Later Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Room Left! Book Now!CLICK HERE to sign in and unlock a lower price! Pleasant:  reviews Savings CalculationCloseThis savings % compares your price to the highest booking price of this hotel in the last  daysfrom$$ Choose"," 6.6287","79","219 ","Las_Vegas_Tuesday_20170418","3"
"120"," La Quinta Inn & Suites Las Vegas Airport SouthMcCarran International Airport (LAS) MapFree Parking, Free Breakfast, Free InternetFree Cancellation, Pay Later Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Room Left! Book Now!CLICK HERE to sign in and unlock a lower price! Excellent:  reviews Savings CalculationCloseThis savings % compares your price to the highest booking price of this hotel in the last  daysfrom$$ Choose"," 8.8912","99","159 ","Las_Vegas_Tuesday_20170418","3"
"121"," The Venetian Resort Hotel CasinoThe Strip "," 8.91931","NA","369 ","Las_Vegas_Tuesday_20170425","4"
"122"," The Palazzo Resort Hotel CasinoThe Strip ","2. The Palazzo Resort Hotel CasinoThe Strip - Northeast MapFree InternetFree Cancellation Available583 People Viewing!2 Rooms Left! Book Now! Savings CalculationClosefrom$369 Choose","NA","369 ","Las_Vegas_Tuesday_20170425","4"
"123"," Bellagio Hotel And CasinoThe Strip "," 8.5478","NA","399 ","Las_Vegas_Tuesday_20170425","4"
"124"," Aria Resort And CasinoThe Strip "," 8.61018","NA","750 ","Las_Vegas_Tuesday_20170425","4"
"125"," Paris Las VegasThe Strip "," 7.71093","219","328 ","Las_Vegas_Tuesday_20170425","4"
"126"," Flamingo Las VegasThe Strip "," 6.32111","134.99","389 ","Las_Vegas_Tuesday_20170425","4"
"127"," Trump International Hotel, Las VegasThe Strip "," 8.93509","259","419 ","Las_Vegas_Tuesday_20170425","4"
"128"," The Linq Hotel And CasinoThe Strip "," 7.1564","169","439 ","Las_Vegas_Tuesday_20170425","4"
"129"," Ballys Las VegasThe Strip "," 7.51439","138.98","398 ","Las_Vegas_Tuesday_20170425","4"
"130"," Mgm Grand Hotel CasinoThe Strip "," 7.61393","NA","319 ","Las_Vegas_Tuesday_20170425","4"
"131"," Luxor Hotel And CasinoThe Strip "," 7.03208","159","365 ","Las_Vegas_Tuesday_20170425","4"
"132"," Excalibur Hotel And CasinoThe Strip "," 7.12936","119","247 ","Las_Vegas_Tuesday_20170425","4"
"133"," Rio Suite Hotel CasinoWest of The Strip MapFree ParkingFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Room Left! Book Now!On Sale Now "," 7.11680","179","290 ","Las_Vegas_Tuesday_20170425","4"
"134"," The MirageThe Strip "," 8.1908","NA","302 ","Las_Vegas_Tuesday_20170425","4"
"135"," Golden Nugget Hotel & Casino Las VegasDowntown Las Vegas "," 7.81915","89","259 ","Las_Vegas_Tuesday_20170425","4"
"136"," Wynn Las VegasThe Strip "," 9.0750","NA","1500 ","Las_Vegas_Tuesday_20170425","4"
"137"," Hard Rock Hotel And CasinoEast of The Strip MapFree Internet, Free ParkingFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!On Sale Now "," 7.11083","165","299 ","Las_Vegas_Tuesday_20170425","4"
"138"," South Point Hotel Casino SpaMcCarran International Airport (LAS) MapFree ParkingFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!On Sale Now "," 8.01849","109","199 ","Las_Vegas_Tuesday_20170425","4"
"139"," Monte Carlo Resort And CasinoThe Strip "," 7.01858","159","287 ","Las_Vegas_Tuesday_20170425","4"
"140"," Harrahs Las VegasThe Strip "," 7.01180","144","320 ","Las_Vegas_Tuesday_20170425","4"
"141"," Stratosphere TowerThe Strip "," 6.52828","125.99","241 ","Las_Vegas_Tuesday_20170425","4"
"142"," The Cosmopolitan of Las Vegas, Autograph CollectionThe Strip "," 8.6759","449.NA","449.97 ","Las_Vegas_Tuesday_20170425","4"
"143"," Downtown Grand, an Ascend HotelDowntown Las Vegas "," 8.2930","75.65","209 ","Las_Vegas_Tuesday_20170425","4"
"144"," The Signature At Mgm GrandThe Strip "," 8.6574","NA","299 ","Las_Vegas_Tuesday_20170425","4"
"145"," Tuscany Suites & CasinoEast of The Strip MapFree Internet, Free ParkingFree Cancellation Available People Viewing!On Sale Now "," 8.5704","169","249 ","Las_Vegas_Tuesday_20170425","4"
"146"," Vdara Hotel & Spa at CityCenter Las VegasThe Strip "," 8.61346","419","611 ","Las_Vegas_Tuesday_20170425","4"
"147"," New York New York Hotel And CasinoThe Strip "," 7.71148","175","372 ","Las_Vegas_Tuesday_20170425","4"
"148"," Westgate Las Vegas Resort & CasinoLas Vegas Convention Center MapFree ParkingFree Cancellation Available People Viewing!Pleasant:  reviews Savings CalculationClosefrom$ Choose"," 6.62218","239.NA","239.99 ","Las_Vegas_Tuesday_20170425","4"
"149"," Circus Circus Hotel, Casino & Theme ParkThe Strip "," 6.32708","99","285 ","Las_Vegas_Tuesday_20170425","4"
"150"," Best Western Plus Casino RoyaleThe Strip "," 7.881","199.NA","199.99 ","Las_Vegas_Tuesday_20170425","4"
"151"," Eastside CanneryBoulder Strip MapFree Internet, Free ParkingFree Cancellation Available People Viewing!Room Left! Book Now!On Sale Now "," 8.1645","89.99","159 ","Las_Vegas_Tuesday_20170425","4"
"152"," Best Western Mccarran InnMcCarran International Airport (LAS) MapFree Parking, Free Breakfast, Free InternetFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates:Room Left!On Sale Now "," 7.782","111.99","229 ","Las_Vegas_Tuesday_20170425","4"
"153"," Four Queens Hotel And CasinoDowntown Las Vegas "," 7.0635","69","194 ","Las_Vegas_Tuesday_20170425","4"
"154"," La Quinta Inn & Suites Las Vegas Airport SouthMcCarran International Airport (LAS) MapFree Parking, Free Breakfast, Free InternetFree Cancellation, Pay Later Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing! Room Left! Book Now!Excellent:  reviews Savings CalculationClosefrom$ Choose"," 8.8912","NA","129 ","Las_Vegas_Tuesday_20170425","4"
"155"," Alexis Park All Suite ResortEast of The Strip MapFree Internet, Free ParkingFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!On Sale Now "," 6.8548","119.20","189 ","Las_Vegas_Tuesday_20170425","4"
"156"," Hilton Grand Vacations on the Las Vegas StripThe Strip "," 8.8158","235","400 ","Las_Vegas_Tuesday_20170425","4"
"157"," The Orleans Hotel And CasinoLas Vegas South MapFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Rooms Left! Book Now!On Sale Now "," 8.0644","108","226 ","Las_Vegas_Tuesday_20170425","4"
"158"," Palace Station CourtyardWest of The Strip MapFree Internet, Free ParkingFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!On Sale Now ","34 People Viewing!On Sale Now -> Save 65% on this stay 5.9371","63.99","182 ","Las_Vegas_Tuesday_20170425","4"
"159"," Suncoast Hotel And CasinoSummerlin MapFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Rooms Left! Book Now!On Sale Now "," 8.2277","89","245 ","Las_Vegas_Tuesday_20170425","4"
"160"," Royal ResortLas Vegas Convention Center MapFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Room Left! Book Now!CLICK HERE to sign in and unlock a lower price! Good:  reviews Savings CalculationClosefrom$ Choose"," 7.2149","NA","136 ","Las_Vegas_Tuesday_20170425","4"
"161"," The Watson HotelMidtown West "," 7.823","NA","89 ","New_York_City_Tuesday_20170404","1"
"162"," ONE UN New YorkGrand Central Terminal "," 8.9124","251.10","374 ","New_York_City_Tuesday_20170404","1"
"163"," Park Hyatt New YorkCentral Park South MapFree Breakfast, Free InternetFree Cancellation Available People Viewing!Room Left! Book Now!On Sale Now "," 9.1192","800","2233 ","New_York_City_Tuesday_20170404","1"
"164"," Hotel PennsylvaniaMadison Square Garden ","174 People Viewing!5Rooms Left! Book Now!On Sale Now -> Save 59% on this stay 4.6851","105.49","260 ","New_York_City_Tuesday_20170404","1"
"165"," Crowne Plaza Times Square ManhattanTimes Square "," 8.5721","225","423 ","New_York_City_Tuesday_20170404","1"
"166"," Hotel Edison New York CityTimes Square "," 6.9577","194.65","359 ","New_York_City_Tuesday_20170404","1"
"167"," Westin New York At Times SquareTimes Square "," 8.71135","NA","444 ","New_York_City_Tuesday_20170404","1"
"168"," InterContinental NEW YORK BARCLAY "," 9.2168","NA","609 ","New_York_City_Tuesday_20170404","1"
"169"," Park CentralCentral Park South MapFree InternetFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing! Rooms Left! Book Now!Good:  reviews Savings CalculationClosefrom$ Choose"," 7.8253","NA","199 ","New_York_City_Tuesday_20170404","1"
"170"," Holiday Inn New York City "," 8.2112","NA","319 ","New_York_City_Tuesday_20170404","1"
