"","hotel_name","score","presaleprice","price","test.V2"
"193","Soho Grand HotelSoHo"," 8.4181","NA","389","New_York_City_Tuesday_20170411"
"194","Hotel BelleclaireUpper West Side MapFree InternetFree Cancellation, Pay Later Available People Viewing! Room Left! Book Now!Good:  reviews Savings CalculationClosewas from$Choose"," 7.8141","NA","269","New_York_City_Tuesday_20170411"
"195","Doubletree Suites By Hilton NYC Times SquareTimes Square"," 9.0277","NA","599","New_York_City_Tuesday_20170411"
"196","The Westin New York Grand CentralGrand Central Terminal"," 8.7607","NA","399","New_York_City_Tuesday_20170411"
"197","The Gallivant Times SquareTimes Square"," 6.360","NA","299","New_York_City_Tuesday_20170411"
"198","Sofitel New YorkRockefeller Center"," 9.2309","799","439","New_York_City_Tuesday_20170411"
"199","Club Quarters Wall StreetDowntown"," 7.91019","NA","249","New_York_City_Tuesday_20170411"
"200","INNSIDE New York NomadChelsea Area MapFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing! Room Left! Book Now!Very Good:  reviews Savings CalculationClosewas from$Choose"," 8.326","NA","359","New_York_City_Tuesday_20170411"
"201","The Manhattan at Times SquareTimes Square"," 6.7658","300","172","New_York_City_Tuesday_20170418"
"202","The Watson HotelMidtown West"," 7.818","336","197","New_York_City_Tuesday_20170418"
"203","ONE UN New YorkGrand Central Terminal"," 8.9123","374","203","New_York_City_Tuesday_20170418"
"204","Hotel PennsylvaniaMadison Square Garden","4. Hotel PennsylvaniaMadison Square Garden - Convention Area MapFree InternetFree Cancellation Available163 People Viewing!5Rooms Left! Book Now!On Sale Now -> Save 41% on this stay 4.6850","260","153","New_York_City_Tuesday_20170418"
"205","InterContinental NEW YORK BARCLAY"," 9.2166","NA","266","New_York_City_Tuesday_20170418"
"206","Hotel Edison New York CityTimes Square"," 6.9577","359","215","New_York_City_Tuesday_20170418"
"207","Park CentralCentral Park South MapFree InternetFree Cancellation, Pay Later Available People Viewing!Limited Time Offer Includes % discount for booking now!Good:  reviews Savings CalculationClosewas $from$Choose"," 7.8253","370","259","New_York_City_Tuesday_20170418"
"208","Westin New York At Times SquareTimes Square"," 8.71133","NA","474","New_York_City_Tuesday_20170418"
"209","Crowne Plaza Times Square ManhattanTimes Square"," 8.4720","NA","332","New_York_City_Tuesday_20170418"
"210","Holiday Inn New York City"," 8.3110","359","312","New_York_City_Tuesday_20170418"
"211","Grand Hyatt New YorkGrand Central Terminal"," 8.51159","459","289","New_York_City_Tuesday_20170418"
"212","Paramount Times SquareTimes Square"," 6.9553","412","249","New_York_City_Tuesday_20170418"
"213","W New York Times SquareTimes Square"," 8.4211","NA","424","New_York_City_Tuesday_20170418"
"214","Wyndham New Yorker HotelMadison Square Garden"," 6.81710","365","194","New_York_City_Tuesday_20170418"
"215","Sheraton New York Times Square HotelTimes Square"," 8.02453","NA","379","New_York_City_Tuesday_20170418"
"216","Wellington HotelCentral Park South MapFree Cancellation Available People Viewing!Special Discount % offPleasant:  reviews Savings CalculationClosewas from$Choose"," 6.9540","NA","222","New_York_City_Tuesday_20170418"
"217","New York Marriott MarquisTimes Square"," 9.0928","505","392","New_York_City_Tuesday_20170418"
"218","Arlo Hudson SquareSoHo"," 8.439","NA","287","New_York_City_Tuesday_20170418"
"219","Hilton Times SquareTimes Square"," 8.8531","369","332","New_York_City_Tuesday_20170418"
"220","Hilton Garden Inn Times SquareTimes Square"," 8.6440","289","260","New_York_City_Tuesday_20170418"
"221","W New YorkMidtown East Map People Viewing!Good:  reviews Savings CalculationClosewas from$Choose"," 7.81179","NA","319","New_York_City_Tuesday_20170418"
"222","Wingate By Wyndham Manhattan MidtownMadison Square Garden"," 8.1379","354","228","New_York_City_Tuesday_20170418"
"223","Row NYCTimes Square"," 6.5666","305","197","New_York_City_Tuesday_20170418"
"224","The Maritime HotelChelsea Area MapFree InternetFree Cancellation Available People Viewing!Excellent:  reviews Savings CalculationClosewas from$Choose"," 8.939","NA","305","New_York_City_Tuesday_20170418"
"225","Blakely New York HotelCentral Park South MapFree InternetFree Cancellation, Pay Later Available People Viewing!Room Left! Book Now!On Sale Now"," 8.833","335","236","New_York_City_Tuesday_20170418"
"226","Sheraton Tribeca New York HotelSoHo"," 8.1507","329","269","New_York_City_Tuesday_20170418"
"227","Hotel Central ParkCentral Park South MapFree InternetFree Cancellation Available People Viewing!Rooms Left! Book Now!On Sale Now"," 9.11557","688","459","New_York_City_Tuesday_20170418"
"228","Doubletree By Hilton Metropolitan New YorkMidtown East MapFree Cancellation Available People Viewing!Rooms Left! Book Now!Special Discount % offGood:  reviews Savings CalculationClosewas $from$Choose"," 7.41207","339","322","New_York_City_Tuesday_20170418"
"229","Novotel New York Times SquareTimes Square"," 8.7197","NA","279","New_York_City_Tuesday_20170418"
"230","Millenium HiltonDowntown"," 8.3719","NA","379","New_York_City_Tuesday_20170418"
"231","The Standard, High Line New YorkWest Village"," 8.038","649","449","New_York_City_Tuesday_20170418"
"232","Residence Inn By Marriott New York Manhattan/Times SquareTimes Square"," 9.1339","NA","469","New_York_City_Tuesday_20170418"
"233","RIU Plaza New York Times SquareTimes Square"," 7.951","NA","319","New_York_City_Tuesday_20170418"
"234","NYLO New York CityUpper West Side MapFree InternetFree Cancellation Available People Viewing!Good:  reviews Savings CalculationClosewas from$Choose"," 7.7104","NA","259","New_York_City_Tuesday_20170418"
"235","Park Hyatt New YorkCentral Park South MapFree Breakfast, Free InternetFree Cancellation, Pay Later Available People Viewing! Rooms Left! Book Now!Exceptional:  reviews Savings CalculationClosewas from$Choose"," 9.1194","NA","1925","New_York_City_Tuesday_20170418"
"236","Soho Grand HotelSoHo"," 8.4181","NA","389","New_York_City_Tuesday_20170418"
"237","Hotel BelleclaireUpper West Side MapFree InternetFree Cancellation, Pay Later Available People Viewing! Room Left! Book Now!Good:  reviews Savings CalculationClosewas from$Choose"," 7.8141","NA","197","New_York_City_Tuesday_20170418"
"238","Doubletree Suites By Hilton NYC Times SquareTimes Square"," 9.0277","NA","399","New_York_City_Tuesday_20170418"
"239","The Westin New York Grand CentralGrand Central Terminal"," 8.7607","NA","339","New_York_City_Tuesday_20170418"
"240","The Kimpton Muse HotelTimes Square"," 9.1187","419","389","New_York_City_Tuesday_20170418"
"241","The Manhattan at Times SquareTimes Square"," 6.7658","300","165","New_York_City_Tuesday_20170425"
"242","The Watson HotelMidtown West"," 7.818","336","206","New_York_City_Tuesday_20170425"
"243","ONE UN New YorkGrand Central Terminal"," 8.9123","NA","279","New_York_City_Tuesday_20170425"
"244","Hotel PennsylvaniaMadison Square Garden","4. Hotel PennsylvaniaMadison Square Garden - Convention Area MapFree InternetFree Cancellation Available165 People Viewing!On Sale Now -> Save 42% on this stay 4.6850","260","150","New_York_City_Tuesday_20170425"
"245","InterContinental NEW YORK BARCLAY"," 9.2166","NA","427","New_York_City_Tuesday_20170425"
"246","Hotel Edison New York CityTimes Square"," 6.9577","359","199","New_York_City_Tuesday_20170425"
"247","Park CentralCentral Park South MapFree InternetFree Cancellation Available People Viewing!PromotionGood:  reviews Savings CalculationClosewas $from$Choose"," 7.8253","328","230","New_York_City_Tuesday_20170425"
"248","Westin New York At Times SquareTimes Square"," 8.71133","NA","444","New_York_City_Tuesday_20170425"
"249","Crowne Plaza Times Square ManhattanTimes Square"," 8.4720","423","270","New_York_City_Tuesday_20170425"
"250","Holiday Inn New York City"," 8.3110","379","260","New_York_City_Tuesday_20170425"
"251","Grand Hyatt New YorkGrand Central Terminal"," 8.51159","NA","329","New_York_City_Tuesday_20170425"
"252","Paramount Times SquareTimes Square"," 6.9553","412","239","New_York_City_Tuesday_20170425"
"253","W New York Times SquareTimes Square"," 8.4211","NA","424","New_York_City_Tuesday_20170425"
"254","Wyndham New Yorker HotelMadison Square Garden"," 6.81710","365","237","New_York_City_Tuesday_20170425"
"255","Sheraton New York Times Square HotelTimes Square"," 8.02453","NA","344","New_York_City_Tuesday_20170425"
"256","Wellington HotelCentral Park South MapFree Cancellation Available People Viewing!Special Discount % offPleasant:  reviews Savings CalculationClosewas from$Choose"," 6.9540","NA","244","New_York_City_Tuesday_20170425"
"257","New York Marriott MarquisTimes Square"," 9.0928","540","336","New_York_City_Tuesday_20170425"
"258","Arlo Hudson SquareSoHo"," 8.439","NA","296","New_York_City_Tuesday_20170425"
"259","Hilton Times SquareTimes Square"," 8.8531","399","359","New_York_City_Tuesday_20170425"
"260","Hilton Garden Inn Times SquareTimes Square"," 8.6440","289","260","New_York_City_Tuesday_20170425"
"261","W New YorkMidtown East Map People Viewing!Good:  reviews Savings CalculationClosewas from$Choose"," 7.81179","NA","319","New_York_City_Tuesday_20170425"
"262","Wingate By Wyndham Manhattan MidtownMadison Square Garden"," 8.1379","NA","262","New_York_City_Tuesday_20170425"
"263","Row NYCTimes Square"," 6.5666","305","197","New_York_City_Tuesday_20170425"
"264","The Maritime HotelChelsea Area MapFree InternetFree Cancellation Available People Viewing!Excellent:  reviews Savings CalculationClosewas from$Choose"," 8.939","NA","325","New_York_City_Tuesday_20170425"
"265","Blakely New York HotelCentral Park South MapFree InternetFree Cancellation, Pay Later Available People Viewing!Room Left! Book Now!On Sale Now"," 8.833","335","236","New_York_City_Tuesday_20170425"
"266","Sheraton Tribeca New York HotelSoHo"," 8.1507","NA","299","New_York_City_Tuesday_20170425"
"267","Hotel Central ParkCentral Park South MapFree InternetFree Cancellation Available People Viewing!On Sale Now"," 9.11557","688","449","New_York_City_Tuesday_20170425"
"268","Doubletree By Hilton Metropolitan New YorkMidtown East MapFree Cancellation Available People Viewing!Rooms Left! Book Now!Special Discount % offGood:  reviews Savings CalculationClosewas $from$Choose"," 7.41207","279","265","New_York_City_Tuesday_20170425"
"269","Novotel New York Times SquareTimes Square"," 8.7197","NA","279","New_York_City_Tuesday_20170425"
"270","The Standard, High Line New YorkWest Village"," 8.038","649","386","New_York_City_Tuesday_20170425"
"271","Residence Inn By Marriott New York Manhattan/Times SquareTimes Square"," 9.1339","475","331","New_York_City_Tuesday_20170425"
"272","RIU Plaza New York Times SquareTimes Square"," 7.951","NA","369","New_York_City_Tuesday_20170425"
"273","NYLO New York CityUpper West Side MapFree InternetFree Cancellation Available People Viewing!Good:  reviews Savings CalculationClosewas from$Choose"," 7.7104","NA","229","New_York_City_Tuesday_20170425"
"274","Park Hyatt New YorkCentral Park South MapFree Breakfast, Free InternetFree Cancellation Available People Viewing!Room Left! Book Now!On Sale Now"," 9.1194","2558","775","New_York_City_Tuesday_20170425"
"275","Soho Grand HotelSoHo"," 8.4181","NA","368","New_York_City_Tuesday_20170425"
"276","Hotel BelleclaireUpper West Side MapFree InternetFree Cancellation, Pay Later Available People Viewing! Room Left! Book Now!Good:  reviews Savings CalculationClosewas from$Choose"," 7.8141","NA","206","New_York_City_Tuesday_20170425"
"277","Doubletree Suites By Hilton NYC Times SquareTimes Square"," 9.0277","483","299","New_York_City_Tuesday_20170425"
"278","The Westin New York Grand CentralGrand Central Terminal"," 8.7607","NA","465","New_York_City_Tuesday_20170425"
"279","The Kimpton Muse HotelTimes Square"," 9.1187","449","417","New_York_City_Tuesday_20170425"
"280","The Gallivant Times SquareTimes Square"," 6.360","NA","239","New_York_City_Tuesday_20170425"
"281","Capital HiltonDowntown"," 8.5315","NA","900","Washington_DC_Tuesday_20170404"
"282","Residence Inn By Marriott Washington, DC DowntownDowntown MapFree Breakfast, Free InternetFree Cancellation Available People Viewing!Exceptional:  reviews Savings CalculationClosewas from$Choose"," 9.1391","NA","1039","Washington_DC_Tuesday_20170404"
"283","Washington Marriott Wardman ParkDupont Circle"," 8.21282","NA","1099","Washington_DC_Tuesday_20170404"
"284","Beacon Hotel & Corporate QuartersDowntown MapFree InternetFree Cancellation, Pay Later Available People Viewing! Room Left! Book Now!Good:  reviews Savings CalculationClosewas from$Choose"," 7.4665","NA","399","Washington_DC_Tuesday_20170404"
"285","Westin Washington DC City CenterDowntown MapFree InternetFree Cancellation, Pay Later Available People Viewing! Rooms Left! Book Now!Good:  reviews Savings CalculationClosewas from$Choose"," 7.9518","NA","544","Washington_DC_Tuesday_20170404"
"286","JW Marriott Washington, DCDowntown"," 8.9649","NA","999","Washington_DC_Tuesday_20170404"
"287","InterContinental THE WILLARD WASHINGTON DCDowntown"," 9.3170","NA","815","Washington_DC_Tuesday_20170404"
"288","Washington Marriott At Metro CenterConvention Center"," 8.9567","NA","839","Washington_DC_Tuesday_20170404"
"289","Courtyard By Marriott Embassy RowDowntown MapFree Internet People Viewing!Excellent:  reviews Savings CalculationClosewas from$Choose"," 8.6310","NA","719","Washington_DC_Tuesday_20170404"
"290","Courtyard By Marriott Washington Convention CenterConvention Center"," 8.8774","NA","799","Washington_DC_Tuesday_20170404"
"291","Courtyard By Marriott Washington, DC/Foggy BottomDowntown"," 8.8705","NA","999","Washington_DC_Tuesday_20170404"
"292","The Mayflower Hotel, Autograph CollectionDowntown MapFree InternetFree Cancellation Available People Viewing!Excellent:  reviews Savings CalculationClosewas from$Choose"," 8.6654","NA","3000","Washington_DC_Tuesday_20170404"
"293","The Avery GeorgetownGeorgetown"," 9.051","NA","649","Washington_DC_Tuesday_20170404"
"294","Ginosi Basics Thomas Circle ApartelDowntown MapFree Internet People Viewing! Room Left! Book Now!Pleasant:  reviews Savings CalculationClosewas from$Choose"," 6.459","NA","450","Washington_DC_Tuesday_20170404"
"295","The Watergate HotelWashington MapFree InternetFree Cancellation, Pay Later AvailableExceptional:  reviews Savings CalculationClosewas from$Choose"," 9.3101","NA","835","Washington_DC_Tuesday_20170404"
"296","Global Luxury Suites at Foggy BottomGeorgetown"," 8.587","NA","599","Washington_DC_Tuesday_20170404"
"297","Washington Independence ApartmentDowntown MapFree Internet People Viewing! Room Left! Book Now!Good:  reviews Savings CalculationClosewas from$Choose"," 7.083","NA","450","Washington_DC_Tuesday_20170404"
"298","Ginosi Dupont Circle ApartelDupont Circle"," 8.169","NA","558","Washington_DC_Tuesday_20170404"
"299","Washington HeritageDowntown MapFree Internet People Viewing! Room Left! Book Now!Good:  reviews Savings CalculationClosewas from$Choose"," 7.45","NA","575","Washington_DC_Tuesday_20170404"
"300","Ginosi Waterfront ApartelCapitol Hill MapFree Internet Room Left!Good:  reviews Savings CalculationClosewas from$Choose"," 7.3125","NA","587","Washington_DC_Tuesday_20170404"
"301","Churchill at Newseum ResidencesCapitol Hill MapFree InternetFree Cancellation Available Room Left!Excellent:  reviews Savings CalculationClosewas from$Choose"," 8.955","NA","999","Washington_DC_Tuesday_20170404"
"302","Ray W SuitesCapitol Hill MapFree Internet Room Left!Good:  reviews Savings CalculationClosewas from$Choose"," 7.5101","NA","587","Washington_DC_Tuesday_20170404"
"303","Washington Tower ApartmentCapitol Hill MapFree Internet Room Left!Good:  reviews Savings CalculationClosewas from$Choose"," 7.528","NA","587","Washington_DC_Tuesday_20170404"
"304","Actual room may vary","Hyatt RegencyWestinHiltonSheratonIntercontinentalMarriottExamples may appear in other star levels.Close",""",""minRateSavingsPer","898What Are Express Deals?Downtown - White HouseSimilar 4-Star Hotels in this areaBIG DISCOUNTSWe negotiate rates up to 60% off for flexible travelers.WHAT'S THE CATCH?With prices this low, most hotels won't let us show their identity.BOOK AND SAVEGet the name and exact location of the hotel when you book.Prices this low require us to hide the hotel name and some details until purchase is complete.Downtown - White House, Washington, DCThis downtown DC area puts visitors right in the middle of it all, thanks to such highlights as the White House, Lafayette Park, the George Washington University campus and World Bank headquarters. Visitors are nestled between the world-class historic and cultural sites along the National Mall, as well as Dupont Circle restaurants, Georgetown shopping and Chinatown/Gallery Place entertainment.We'll reveal the hotel name and address after you bookSimilar 4-Star HotelsThese hotels include great independent hotels, plus brands similar to:Hyatt RegencyWestinHiltonSheratonIntercontinentalMarriottExamples may appear in other star levels.Close","Washington_DC_Tuesday_20170404"
"305","Actual room may vary"," 9+was $815$718ChooseWhat Are Express Deals?Downtown - White HouseSimilar 5-Star Hotels in this areaBIG DISCOUNTSWe negotiate rates up to 60% off for flexible travelers.WHAT'S THE CATCH?With prices this low, most hotels won't let us show their identity.BOOK AND SAVEGet the name and exact location of the hotel when you book.Prices this low require us to hide the hotel name and some details until purchase is complete.Downtown - White House, Washington, DCThis downtown DC area puts visitors right in the middle of it all, thanks to such highlights as the White House, Lafayette Park, the George Washington University campus and World Bank headquarters. Visitors are nestled between the world-class historic and cultural sites along the National Mall, as well as Dupont Circle restaurants, Georgetown shopping and Chinatown/Gallery Place entertainment.We'll reveal the hotel name and address after you bookSimilar 5-Star HotelsThese include the very best hotels in each city and provide thehighest levels of quality, services and amenities. They have anelegant decor, are finely furnished, use excellent linens, withpersonalized guest services delivering an amazing overall high levelof comfort. Our 5-star hotels are simply unbeatable.Close",""",""minRateSavingsPer","718What Are Express Deals?Downtown - White HouseSimilar 5-Star Hotels in this areaBIG DISCOUNTSWe negotiate rates up to 60% off for flexible travelers.WHAT'S THE CATCH?With prices this low, most hotels won't let us show their identity.BOOK AND SAVEGet the name and exact location of the hotel when you book.Prices this low require us to hide the hotel name and some details until purchase is complete.Downtown - White House, Washington, DCThis downtown DC area puts visitors right in the middle of it all, thanks to such highlights as the White House, Lafayette Park, the George Washington University campus and World Bank headquarters. Visitors are nestled between the world-class historic and cultural sites along the National Mall, as well as Dupont Circle restaurants, Georgetown shopping and Chinatown/Gallery Place entertainment.We'll reveal the hotel name and address after you bookSimilar 5-Star HotelsThese include the very best hotels in each city and provide thehighest levels of quality, services and amenities. They have anelegant decor, are finely furnished, use excellent linens, withpersonalized guest services delivering an amazing overall high levelof comfort. Our 5-star hotels are simply unbeatable.Close","Washington_DC_Tuesday_20170404"
"306","Hyatt Regency FairfaxFairfax (Fairfax) MapFree Parking, Free InternetFree Cancellation, Pay Later Available People Viewing! Rooms Left! Book Now!Very Good:  reviews Savings CalculationClosewas from$Choose"," 8.0924","NA","215","Washington_DC_Tuesday_20170404"
"307","Red Roof PLUS+ Washington DC"," 6.0195","NA","100","Washington_DC_Tuesday_20170404"
"308","Sheraton College Park North HotelCollege Park (Beltsville) MapFree Parking, Free Internet People Viewing!Room Left! Book Now!On Sale Now"," 7.6590","219","149","Washington_DC_Tuesday_20170404"
"309","Best Western FairfaxFairfax (Fairfax) MapFree Parking, Free Breakfast, Free InternetFree Cancellation, Pay Later Available People Viewing!Room Left! Book Now!CLICK HERE to sign in and unlock a lower price! Good:  reviews Savings CalculationClosewas from$Choose"," 7.6346","NA","113","Washington_DC_Tuesday_20170404"
"310","Comfort Inn University CenterFairfax (Fairfax) MapFree Parking, Free Breakfast, Free InternetFree Cancellation Available People Viewing! Rooms Left! Book Now!Good:  reviews Savings CalculationClosewas from$Choose"," 7.898","NA","118","Washington_DC_Tuesday_20170404"
"311","Courtyard Marriott Arlington Crystal City/Reagan National ApCrystal City, VA (Arlington) MapFree InternetFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Very Good:  reviews Savings CalculationClosewas from$Choose"," 8.2858","NA","384","Washington_DC_Tuesday_20170404"
"312","Quality Inn Tysons CornerTysons Corner (Vienna) MapFree Parking, Free Breakfast, Free InternetFree Cancellation, Pay Later AvailableRooms Left!On Sale Now"," 6.7204","157","94","Washington_DC_Tuesday_20170404"
"313","Extended Stay America"," 6.4389","NA","99","Washington_DC_Tuesday_20170404"
"314","Red Roof Inn Washington DC"," 7.3109","79","67","Washington_DC_Tuesday_20170404"
"315","Days Inn And Suites Laurel/Fort Meade MdLaurel (Laurel) MapFree Breakfast, Free InternetFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Room Left! Book Now!CLICK HERE to sign in and unlock a lower price! Pleasant:  reviews Savings CalculationCloseThis savings % compares your price to the highest booking price of this hotel in the last  dayswas $from$Choose"," 6.5238","114","69","Washington_DC_Tuesday_20170404"
"316","Comfort Inn Capital Beltway/I"," 6.9556","NA","109","Washington_DC_Tuesday_20170404"
"317","La Quinta Inn & Suites DC Metro Capitol BeltwayHyattsville"," 6.796","199","99","Washington_DC_Tuesday_20170404"
"318","Days Inn AlexandriaAlexandria West, VA (Alexandria) MapFree Breakfast, Free InternetFree Cancellation Available People Viewing!On Sale Now","38. Days Inn AlexandriaAlexandria West, VA (Alexandria) MapFree Breakfast, Free InternetFree Cancellation Available8 People Viewing!On Sale Now -> Save 30% on this stay 4.4474","92","64","Washington_DC_Tuesday_20170404"
"319","Wyndham Garden Washington DC North BW ParkwayHyattsville"," 6.793","NA","130","Washington_DC_Tuesday_20170404"
"320","Metro Points Hotel Washington NorthHyattsville"," 7.4104","NA","129","Washington_DC_Tuesday_20170404"
"321","Phoenix Park HotelCapitol Hill MapFree Cancellation Available People Viewing!Rooms Left! Book Now!CLICK HERE to sign in and unlock a lower price! Very Good:  reviews Savings CalculationCloseThis savings % compares your price to the highest booking price of this hotel in the last  dayswas $from$Choose"," 8.1159","395","268","Washington_DC_Tuesday_20170411"
"322","The State Plaza HotelDowntown"," 8.5109","379","249","Washington_DC_Tuesday_20170411"
"323","Hyatt Regency Washington DC On Capitol HillCapitol Hill MapFree InternetFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing! Room Left! Book Now!Very Good:  reviews Savings CalculationClosewas from$Choose"," 8.31418","NA","419","Washington_DC_Tuesday_20170411"
"324","Washington HiltonDupont Circle"," 8.1707","NA","309","Washington_DC_Tuesday_20170411"
"325","Capital HiltonDowntown"," 8.5315","NA","344","Washington_DC_Tuesday_20170411"
"326","Morrison Clark Historic InnConvention Center"," 8.562","NA","369","Washington_DC_Tuesday_20170411"
"327","Trump International Washington DCConvention Center"," 8.97","NA","668","Washington_DC_Tuesday_20170411"
"328","Grand Hyatt WashingtonConvention Center"," 8.9659","709","489","Washington_DC_Tuesday_20170411"
"329","Residence Inn By Marriott Washington, DC DowntownDowntown MapFree Breakfast, Free InternetFree Cancellation Available People Viewing! Rooms Left! Book Now!Exceptional:  reviews Savings CalculationClosewas from$Choose"," 9.1391","NA","469","Washington_DC_Tuesday_20170411"
"330","Hyatt Place Washington DC/National MallCapitol Hill MapFree Breakfast, Free InternetFree Cancellation Available People Viewing!Room Left! Book Now!Special Discount % offExceptional:  reviews Savings CalculationClosewas $from$Choose"," 9.227","399","359","Washington_DC_Tuesday_20170411"
"331","Liaison Capitol HillCapitol Hill MapFree Cancellation, Pay Later Available People Viewing!Room Left! Book Now!CLICK HERE to sign in and unlock a lower price! Very Good:  reviews Savings CalculationClosewas from$Choose"," 8.1821","NA","499","Washington_DC_Tuesday_20170411"
"332","Loews Madison HotelDowntown MapFree InternetFree Cancellation Available People Viewing! Rooms Left! Book Now!Excellent:  reviews Savings CalculationClosewas from$Choose"," 8.5663","NA","429","Washington_DC_Tuesday_20170411"
"333","Hilton Garden Inn Washington DC DowntownDowntown"," 8.8179","NA","409","Washington_DC_Tuesday_20170411"
"334","Kimpton Hotel Palomar Washington, DCDupont Circle"," 8.9636","454","309","Washington_DC_Tuesday_20170411"
"335","Washington Marriott Wardman ParkDupont Circle"," 8.21282","377","259","Washington_DC_Tuesday_20170411"
"336","Hyatt Place Washington DC/White HouseDowntown"," 8.567","NA","315","Washington_DC_Tuesday_20170411"
"337","Kimpton Carlyle Hotel Dupont CircleDupont Circle"," 8.7154","289","269","Washington_DC_Tuesday_20170411"
"338","The Dupont Circle HotelDupont Circle"," 8.8485","474","296","Washington_DC_Tuesday_20170411"
"339","Beacon Hotel & Corporate QuartersDowntown MapFree InternetFree Cancellation, Pay Later Available People Viewing!Rooms Left! Book Now!CLICK HERE to sign in and unlock a lower price! Good:  reviews Savings CalculationClosewas from$Choose"," 7.4665","NA","265","Washington_DC_Tuesday_20170411"
"340","Capitol Skyline HotelCapitol Hill MapFree Cancellation Available People Viewing! Room Left! Book Now!Good:  reviews Savings CalculationClosewas from$Choose"," 7.0355","NA","249","Washington_DC_Tuesday_20170411"
"341","Sofitel Lafayette Square Washington DCDowntown"," 9.2318","NA","515","Washington_DC_Tuesday_20170411"
"342","Westin Washington DC City CenterDowntown MapFree Internet People Viewing!Good:  reviews Savings CalculationClosewas from$Choose"," 7.9518","NA","569","Washington_DC_Tuesday_20170411"
"343","The Fairfax at Embassy Row, Washington, DCDupont Circle"," 8.4492","404","279","Washington_DC_Tuesday_20170411"
"344","Washington Plaza HotelDowntown MapFree InternetFree Cancellation, Pay Later Available People Viewing!Excellent:  reviews Savings CalculationClosewas from$Choose"," 8.7193","NA","429","Washington_DC_Tuesday_20170411"
"345","The Windsor InnDupont Circle"," 6.3115","NA","161","Washington_DC_Tuesday_20170411"
"346","JW Marriott Washington, DCDowntown"," 8.9649","NA","459","Washington_DC_Tuesday_20170411"
"347","Holiday Inn Capitol"," 8.3477","299","279","Washington_DC_Tuesday_20170411"
"348","Days Inn Washington DC Connecticut AveCleveland Park MapFree InternetFree Cancellation, Pay Later Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing! Room Left! Book Now!Pleasant:  reviews Savings CalculationClosewas from$Choose"," 6.9405","NA","152","Washington_DC_Tuesday_20170411"
"349","InterContinental THE WILLARD WASHINGTON DCDowntown"," 9.3170","NA","544","Washington_DC_Tuesday_20170411"
"350","Kimpton Donovan HotelDowntown MapFree Cancellation, Pay Later Available People Viewing!Rooms Left! Book Now!Very Good:  reviews Savings CalculationClosewas $from$Choose"," 8.2779","399","379","Washington_DC_Tuesday_20170411"
"351","W Hotel Washington DCDowntown"," 8.4132","NA","409","Washington_DC_Tuesday_20170411"
"352","Hampton Inn Washington"," 8.7324","NA","429","Washington_DC_Tuesday_20170411"
"353","The Melrose Hotel, Washington, DCGeorgetown"," 8.0193","NA","309","Washington_DC_Tuesday_20170411"
"354","University Inn Washington DCGeorgetown"," 8.6108","368","217","Washington_DC_Tuesday_20170411"
"355","Washington Marriott At Metro CenterConvention Center"," 8.9567","NA","599","Washington_DC_Tuesday_20170411"
"356","Hampton Inn & Suites Washington, DC"," 8.045","NA","359","Washington_DC_Tuesday_20170411"
"357","The Embassy Row HotelDupont Circle"," 7.6152","NA","239","Washington_DC_Tuesday_20170411"
"358","Hotel LombardyDowntown"," 8.958","489","249","Washington_DC_Tuesday_20170411"
"359","Crowne Plaza HamiltonDowntown"," 8.3279","NA","389","Washington_DC_Tuesday_20170411"
"360","Washington Court HotelCapitol Hill MapFree InternetFree Cancellation, Pay Later Available People Viewing! Rooms Left! Book Now!Very Good:  reviews Savings CalculationClosewas from$Choose"," 8.3311","NA","359","Washington_DC_Tuesday_20170411"
"361","Kimpton Carlyle Hotel Dupont CircleDupont Circle"," 8.7154","332","189","Washington_DC_Tuesday_20170418"
"362","The State Plaza HotelDowntown"," 8.5109","NA","279","Washington_DC_Tuesday_20170418"
"363","Hyatt Regency Washington DC On Capitol HillCapitol Hill MapFree InternetFree Cancellation, Pay Later Available+ moreCloseSpecial OffersAvailable on certain rates: People Viewing!Room Left! Book Now!On Sale Now"," 8.31418","529","279","Washington_DC_Tuesday_20170418"
"364","Washington HiltonDupont Circle"," 8.1707","386","229","Washington_DC_Tuesday_20170418"
"365","Capital HiltonDowntown"," 8.5315","NA","409","Washington_DC_Tuesday_20170418"
"366","Omni Shoreham HotelDupont Circle"," 8.6937","335","209","Washington_DC_Tuesday_20170418"
"367","Phoenix Park HotelCapitol Hill MapFree Cancellation, Pay Later Available People Viewing!CLICK HERE to sign in and unlock a lower price! Very Good:  reviews Savings CalculationCloseThis savings % compares your price to the highest booking price of this hotel in the last  dayswas $from$Choose"," 8.1159","395","242","Washington_DC_Tuesday_20170418"
"368","Trump International Washington DCConvention Center"," 8.97","NA","727","Washington_DC_Tuesday_20170418"
"369","Grand Hyatt WashingtonConvention Center"," 8.9659","709","289","Washington_DC_Tuesday_20170418"
