"","hotel_name","score","presaleprice","price","test.V2","test.V3"
"59","The Cosmopolitan of Las Vegas, Autograph CollectionThe Strip","8.6830","NA","229","Las_Vegas_Tuesday_20170801","2"
"60","Harrahs Las VegasThe Strip","7.01242","NA","47","Las_Vegas_Tuesday_20170801","2"
"61","Hard Rock Hotel And CasinoEast of The Strip MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingBusiness CenterCasinoFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSpaSwimming PoolOutdoor Swimming PoolFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: Travelers are considering this hotelGood:  verified guest reviews Savings CalculationClosewas from$Choose","7.11138","NA","119","Las_Vegas_Tuesday_20170801","2"
"62","Trump International Hotel, Las VegasThe Strip","8.54373","346","231","Las_Vegas_Tuesday_20170801","2"
"63","Golden Nugget Hotel & Casino Las VegasDowntown Las Vegas","7.81988","284","119","Las_Vegas_Tuesday_20170801","2"
"64","Wynn Las VegasThe Strip","9.0782","NA","251","Las_Vegas_Tuesday_20170801","2"
"65","South Point Hotel Casino SpaMcCarran International Airport (LAS) MapFree Parking|Hotel AmenitiesFree ParkingAirport ShuttleBusiness CenterCasinoFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSpaSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelVery Good:  verified guest reviews Savings CalculationClosewas from$Choose","8.11904","NA","69","Las_Vegas_Tuesday_20170801","2"
"66","The MirageThe Strip","8.1968","NA","74","Las_Vegas_Tuesday_20170801","2"
"67","Vdara Hotel & SpaThe Strip","8.71462","NA","119","Las_Vegas_Tuesday_20170801","2"
"68","Mgm Grand Hotel CasinoThe Strip","7.61502","NA","64","Las_Vegas_Tuesday_20170801","2"
"69","Plaza Hotel & CasinoDowntown Las Vegas","6.5291","212","79","Las_Vegas_Tuesday_20170801","2"
"70","Alexis Park All Suite ResortEast of The Strip MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingAirport ShuttleBusiness CenterFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingPets AllowedRestaurantSpaSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelPleasant:  verified guest reviewsLimited time offer Super Hot Deal SAVE%Savings CalculationClosewas $from$Choose","6.8573","69","48","Las_Vegas_Tuesday_20170801","2"
"71","Circus Circus Hotel, Casino & Theme ParkThe Strip","6.32882","34","28","Las_Vegas_Tuesday_20170801","2"
"72","Oasis At The Gold Spike HotelDowntown Las Vegas","32. Oasis At The Gold Spike HotelDowntown Las Vegas - Fremont Street Area MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingPets AllowedRestaurantSwimming PoolOutdoor Swimming PoolFree Cancellation Available36 Travelers are considering this hotel 5.794","39","31","Las_Vegas_Tuesday_20170801","2"
"73","The D Las Vegas Hotel CasinoDowntown Las Vegas","6.9672","NA","74","Las_Vegas_Tuesday_20170801","2"
"74","Downtown Grand, an Ascend HotelDowntown Las Vegas","8.21018","NA","99","Las_Vegas_Tuesday_20170801","2"
"75","Thunderbird Boutique HotelThe Strip","35. Thunderbird Boutique HotelThe Strip - Northeast MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingFree Internet AvailableHandicapped Rooms/FacilitiesNon SmokingSwimming PoolOutdoor Swimming PoolFree Cancellation Available2 Travelers are considering this hotel 5.026","NA","59","Las_Vegas_Tuesday_20170801","2"
"76","Red Roof Inn Las VegasEast of The Strip MapFree Parking, Free Breakfast, Free Internet|Hotel AmenitiesFree InternetFree ParkingFree BreakfastBusiness CenterFree Internet In Public AreasHandicapped Rooms/FacilitiesNon SmokingPets AllowedSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelGood:  verified guest reviewsOn Sale Now","7.6293","145","79","Las_Vegas_Tuesday_20170801","2"
"77","Rio Suite Hotel CasinoWest of The Strip MapFree Parking|Hotel AmenitiesFree ParkingBusiness CenterCasinoFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSpaSwimming PoolFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: Travelers are considering this hotelGood:  verified guest reviewsMEMBER DEALSign InSavings CalculationClose You could pay lesswas from$Choose","7.11764","NA","44","Las_Vegas_Tuesday_20170801","2"
"78","The Orleans Hotel And CasinoLas Vegas South MapHotel AmenitiesHandicapped Rooms/FacilitiesRestaurantFree Cancellation Available Travelers are considering this hotelVery Good:  verified guest reviews Savings CalculationCloseOnly  rooms leftwas from$Choose","8.0667","NA","45","Las_Vegas_Tuesday_20170801","2"
"79","Mandarin Oriental at CityCenter Las VegasThe Strip","9.437","NA","209","Las_Vegas_Tuesday_20170801","2"
"80","Stratosphere TowerThe Strip","6.52974","49","37","Las_Vegas_Tuesday_20170801","2"
"81","Four Queens Hotel And CasinoDowntown Las Vegas","7.0707","52","39","Las_Vegas_Tuesday_20170808","3"
"82","The Venetian Resort Hotel CasinoThe Strip","8.92008","181","141","Las_Vegas_Tuesday_20170808","3"
"83","The Linq Hotel And CasinoThe Strip","7.1672","NA","49","Las_Vegas_Tuesday_20170808","3"
"84","Ballys Las VegasThe Strip","7.51537","NA","48","Las_Vegas_Tuesday_20170808","3"
"85","Caesars Palace Las VegasThe Strip","7.6899","NA","167","Las_Vegas_Tuesday_20170808","3"
"86","Luxor Hotel And CasinoThe Strip","7.03417","NA","48","Las_Vegas_Tuesday_20170808","3"
"87","Mandalay Bay Resort And CasinoThe Strip","8.21107","NA","97","Las_Vegas_Tuesday_20170808","3"
"88","Bellagio Hotel And CasinoThe Strip","8.5536","NA","179","Las_Vegas_Tuesday_20170808","3"
"89","Planet Hollywood Resort And CasinoThe Strip","7.41385","NA","75","Las_Vegas_Tuesday_20170808","3"
"90","Paris Las VegasThe Strip","7.71179","NA","109","Las_Vegas_Tuesday_20170808","3"
"91","The Palazzo Resort Hotel CasinoThe Strip","9.11767","NA","189","Las_Vegas_Tuesday_20170808","3"
"92","Treasure Island Hotel & CasinoThe Strip","7.82597","NA","69","Las_Vegas_Tuesday_20170808","3"
"93","Golden Nugget Hotel & Casino Las VegasDowntown Las Vegas","7.81988","284","89","Las_Vegas_Tuesday_20170808","3"
"94","Encore At Wynn Las VegasThe Strip","8.9305","NA","197","Las_Vegas_Tuesday_20170808","3"
"95","Excalibur Hotel And CasinoThe Strip","7.13134","NA","31","Las_Vegas_Tuesday_20170808","3"
"96","New York New York Hotel And CasinoThe Strip","7.71195","NA","68","Las_Vegas_Tuesday_20170808","3"
"97","Aria Resort And CasinoThe Strip","8.61063","NA","169","Las_Vegas_Tuesday_20170808","3"
"98","Monte Carlo Resort And CasinoThe Strip","7.02026","NA","39","Las_Vegas_Tuesday_20170808","3"
"99","Flamingo Las VegasThe Strip","6.32229","NA","49","Las_Vegas_Tuesday_20170808","3"
"100","The Cosmopolitan of Las Vegas, Autograph CollectionThe Strip","8.6830","NA","239","Las_Vegas_Tuesday_20170808","3"
"101","Harrahs Las VegasThe Strip","7.01242","NA","37","Las_Vegas_Tuesday_20170808","3"
"102","Hard Rock Hotel And CasinoEast of The Strip MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingBusiness CenterCasinoFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSpaSwimming PoolOutdoor Swimming PoolFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: Travelers are considering this hotelGood:  verified guest reviews Savings CalculationClosewas from$Choose","7.11138","NA","68","Las_Vegas_Tuesday_20170808","3"
"103","Trump International Hotel, Las VegasThe Strip","8.54373","284","119","Las_Vegas_Tuesday_20170808","3"
"104","Wynn Las VegasThe Strip","9.0782","NA","197","Las_Vegas_Tuesday_20170808","3"
"105","South Point Hotel Casino SpaMcCarran International Airport (LAS) MapFree Parking|Hotel AmenitiesFree ParkingAirport ShuttleBusiness CenterCasinoFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSpaSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelVery Good:  verified guest reviews Savings CalculationClosewas from$Choose","8.11904","NA","69","Las_Vegas_Tuesday_20170808","3"
"106","Vdara Hotel & SpaThe Strip","8.71462","NA","108","Las_Vegas_Tuesday_20170808","3"
"107","The MirageThe Strip","8.1968","NA","85","Las_Vegas_Tuesday_20170808","3"
"108","Mgm Grand Hotel CasinoThe Strip","7.61502","NA","85","Las_Vegas_Tuesday_20170808","3"
"109","Plaza Hotel & CasinoDowntown Las Vegas","6.5291","NA","31","Las_Vegas_Tuesday_20170808","3"
"110","Downtown Grand, an Ascend HotelDowntown Las Vegas","8.21018","NA","37","Las_Vegas_Tuesday_20170808","3"
"111","Alexis Park All Suite ResortEast of The Strip MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingAirport ShuttleBusiness CenterFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingPets AllowedRestaurantSpaSwimming PoolOutdoor Swimming PoolFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: Travelers are considering this hotelPleasant:  verified guest reviewsLimited time offer Super Hot Deal SAVE%Savings CalculationCloseOnly  room leftwas $from$Choose","6.8573","75","52","Las_Vegas_Tuesday_20170808","3"
"112","Circus Circus Hotel, Casino & Theme ParkThe Strip","6.32882","29","24","Las_Vegas_Tuesday_20170808","3"
"113","Oasis At The Gold Spike HotelDowntown Las Vegas","33. Oasis At The Gold Spike HotelDowntown Las Vegas - Fremont Street Area MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingPets AllowedRestaurantSwimming PoolOutdoor Swimming PoolFree Cancellation Available36 Travelers are considering this hotel 5.794","29","23","Las_Vegas_Tuesday_20170808","3"
"114","The D Las Vegas Hotel CasinoDowntown Las Vegas","6.9672","NA","34","Las_Vegas_Tuesday_20170808","3"
"115","Thunderbird Boutique HotelThe Strip","35. Thunderbird Boutique HotelThe Strip - Northeast MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingFree Internet AvailableHandicapped Rooms/FacilitiesNon SmokingSwimming PoolOutdoor Swimming PoolFree Cancellation Available2 Travelers are considering this hotel 5.026","NA","59","Las_Vegas_Tuesday_20170808","3"
"116","Red Roof Inn Las VegasEast of The Strip MapFree Parking, Free Breakfast, Free Internet|Hotel AmenitiesFree InternetFree ParkingFree BreakfastBusiness CenterFree Internet In Public AreasHandicapped Rooms/FacilitiesNon SmokingPets AllowedSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelGood:  verified guest reviewsOn Sale Now","7.6293","134","79","Las_Vegas_Tuesday_20170808","3"
"117","Rio Suite Hotel CasinoWest of The Strip MapFree Parking|Hotel AmenitiesFree ParkingBusiness CenterCasinoFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSpaSwimming PoolFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: Travelers are considering this hotelGood:  verified guest reviewsMEMBER DEALSign InSavings CalculationCloseOnly  rooms left You could pay lesswas from$Choose","7.11764","NA","44","Las_Vegas_Tuesday_20170808","3"
"118","The Orleans Hotel And CasinoLas Vegas South MapHotel AmenitiesHandicapped Rooms/FacilitiesRestaurantFree Cancellation Available Travelers are considering this hotelVery Good:  verified guest reviews Savings CalculationCloseOnly  rooms leftwas from$Choose","8.0667","NA","45","Las_Vegas_Tuesday_20170808","3"
"119","Mandarin Oriental at CityCenter Las VegasThe Strip","9.437","NA","209","Las_Vegas_Tuesday_20170808","3"
"120","Stratosphere TowerThe Strip","6.52974","49","37","Las_Vegas_Tuesday_20170808","3"
"121","Four Queens Hotel And CasinoDowntown Las Vegas","7.0707","52","39","Las_Vegas_Tuesday_20170815","4"
"122","The Venetian Resort Hotel CasinoThe Strip","8.92008","372","141","Las_Vegas_Tuesday_20170815","4"
"123","Paris Las VegasThe Strip","7.71179","NA","93","Las_Vegas_Tuesday_20170815","4"
"124","The Linq Hotel And CasinoThe Strip","7.1672","NA","74","Las_Vegas_Tuesday_20170815","4"
"125","Caesars Palace Las VegasThe Strip","7.6899","NA","139","Las_Vegas_Tuesday_20170815","4"
"126","Ballys Las VegasThe Strip","7.51537","NA","58","Las_Vegas_Tuesday_20170815","4"
"127","Luxor Hotel And CasinoThe Strip","7.03417","268","98","Las_Vegas_Tuesday_20170815","4"
"128","Bellagio Hotel And CasinoThe Strip","8.5536","535","368","Las_Vegas_Tuesday_20170815","4"
"129","Golden Nugget Hotel & Casino Las VegasDowntown Las Vegas","7.81988","231","79","Las_Vegas_Tuesday_20170815","4"
"130","The Palazzo Resort Hotel CasinoThe Strip","9.11767","439","189","Las_Vegas_Tuesday_20170815","4"
"131","Treasure Island Hotel & CasinoThe Strip","7.82597","286","97","Las_Vegas_Tuesday_20170815","4"
"132","Encore At Wynn Las VegasThe Strip","8.9305","NA","269","Las_Vegas_Tuesday_20170815","4"
"133","Excalibur Hotel And CasinoThe Strip","7.13134","NA","54","Las_Vegas_Tuesday_20170815","4"
"134","Mandalay Bay Resort And CasinoThe Strip","8.21107","NA","578","Las_Vegas_Tuesday_20170815","4"
"135","Aria Resort And CasinoThe Strip","8.61063","605","249","Las_Vegas_Tuesday_20170815","4"
"136","Monte Carlo Resort And CasinoThe Strip","7.02026","NA","89","Las_Vegas_Tuesday_20170815","4"
"137","Flamingo Las VegasThe Strip","6.32229","NA","60","Las_Vegas_Tuesday_20170815","4"
"138","Harrahs Las VegasThe Strip","7.01242","NA","59","Las_Vegas_Tuesday_20170815","4"
"139","Hard Rock Hotel And CasinoEast of The Strip MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingBusiness CenterCasinoFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSpaSwimming PoolOutdoor Swimming PoolFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: Travelers are considering this hotelGood:  verified guest reviews Savings CalculationClosewas from$Choose","7.11138","NA","74","Las_Vegas_Tuesday_20170815","4"
"140","Trump International Hotel, Las VegasThe Strip","8.54373","351","181","Las_Vegas_Tuesday_20170815","4"
"141","Wynn Las VegasThe Strip","9.0782","959","399","Las_Vegas_Tuesday_20170815","4"
"142","South Point Hotel Casino SpaMcCarran International Airport (LAS) MapFree Parking|Hotel AmenitiesFree ParkingAirport ShuttleBusiness CenterCasinoFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSpaSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelVery Good:  verified guest reviews Savings CalculationClosewas from$Choose","8.11904","NA","59","Las_Vegas_Tuesday_20170815","4"
"143","The MirageThe Strip","8.1968","346","119","Las_Vegas_Tuesday_20170815","4"
"144","New York New York Hotel And CasinoThe Strip","7.71195","361","124","Las_Vegas_Tuesday_20170815","4"
"145","Mgm Grand Hotel CasinoThe Strip","7.61502","NA","148","Las_Vegas_Tuesday_20170815","4"
"146","Plaza Hotel & CasinoDowntown Las Vegas","6.5291","NA","32","Las_Vegas_Tuesday_20170815","4"
"147","Vdara Hotel & SpaThe Strip","8.71462","563","301","Las_Vegas_Tuesday_20170815","4"
"148","Downtown Grand, an Ascend HotelDowntown Las Vegas","8.21018","NA","36","Las_Vegas_Tuesday_20170815","4"
"149","Alexis Park All Suite ResortEast of The Strip MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingAirport ShuttleBusiness CenterFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingPets AllowedRestaurantSpaSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelPleasant:  verified guest reviewsLimited time offer Super Hot Deal SAVE%Savings CalculationClosewas $from$Choose","6.8573","69","48","Las_Vegas_Tuesday_20170815","4"
"150","Circus Circus Hotel, Casino & Theme ParkThe Strip","6.32882","34","28","Las_Vegas_Tuesday_20170815","4"
"151","Oasis At The Gold Spike HotelDowntown Las Vegas","31. Oasis At The Gold Spike HotelDowntown Las Vegas - Fremont Street Area MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingPets AllowedRestaurantSwimming PoolOutdoor Swimming PoolFree Cancellation Available36 Travelers are considering this hotel 5.794","34","27","Las_Vegas_Tuesday_20170815","4"
"152","The D Las Vegas Hotel CasinoDowntown Las Vegas","6.9672","NA","44","Las_Vegas_Tuesday_20170815","4"
"153","Thunderbird Boutique HotelThe Strip","33. Thunderbird Boutique HotelThe Strip - Northeast MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingFree Internet AvailableHandicapped Rooms/FacilitiesNon SmokingSwimming PoolOutdoor Swimming PoolFree Cancellation Available2 Travelers are considering this hotel 5.026","NA","59","Las_Vegas_Tuesday_20170815","4"
"154","Red Roof Inn Las VegasEast of The Strip MapFree Parking, Free Breakfast, Free Internet|Hotel AmenitiesFree InternetFree ParkingFree BreakfastBusiness CenterFree Internet In Public AreasHandicapped Rooms/FacilitiesNon SmokingPets AllowedSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelGood:  verified guest reviewsOn Sale Now","7.6293","169","79","Las_Vegas_Tuesday_20170815","4"
"155","Rio Suite Hotel CasinoWest of The Strip MapFree Parking|Hotel AmenitiesFree ParkingBusiness CenterCasinoFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSpaSwimming PoolFree Cancellation Available Travelers are considering this hotelGood:  verified guest reviewsMEMBER DEALSign InSavings CalculationCloseOnly  room left You could pay lesswas from$Choose","7.11764","NA","79","Las_Vegas_Tuesday_20170815","4"
"156","The Orleans Hotel And CasinoLas Vegas South MapHotel AmenitiesHandicapped Rooms/FacilitiesRestaurantFree Cancellation Available Travelers are considering this hotelVery Good:  verified guest reviewsOn Sale Now","8.0667","223","72","Las_Vegas_Tuesday_20170815","4"
"157","Mandarin Oriental at CityCenter Las VegasThe Strip","9.437","593","309","Las_Vegas_Tuesday_20170815","4"
"158","Stratosphere TowerThe Strip","6.52974","59","44","Las_Vegas_Tuesday_20170815","4"
"159","Red Rock Casino Resort SpaSummerlin MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingAirport ShuttleBusiness CenterCasinoFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSpaSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelExcellent:  verified guest reviewsMEMBER DEALSign InSavings CalculationClose You could pay lesswas from$Choose","8.5465","NA","80","Las_Vegas_Tuesday_20170815","4"
