"","hotel_name","score","presaleprice","price","test.V2","test.V3"
"72","Circus Circus Hotel, Casino & Theme ParkThe Strip","6.32876","29","24","Las_Vegas_Tuesday_20170725","2"
"73","Thunderbird Boutique HotelThe Strip","33. Thunderbird Boutique HotelThe Strip - Northeast MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingFree Internet AvailableHandicapped Rooms/FacilitiesNon SmokingSwimming PoolOutdoor Swimming PoolFree Cancellation Available26 Travelers are considering this hotel 5.026","NA","59","Las_Vegas_Tuesday_20170725","2"
"74","The Orleans Hotel And CasinoLas Vegas South MapHotel AmenitiesHandicapped Rooms/FacilitiesRestaurantFree Cancellation Available Travelers are considering this hotelVery Good:  verified guest reviews Savings CalculationCloseOnly  rooms leftwas from$Choose","8.0666","NA","85","Las_Vegas_Tuesday_20170725","2"
"75","Four Seasons Hotel Las VegasThe Strip","9.168","NA","849","Las_Vegas_Tuesday_20170725","2"
"76","Red Roof Inn Las VegasEast of The Strip MapFree Parking, Free Breakfast, Free Internet|Hotel AmenitiesFree InternetFree ParkingFree BreakfastBusiness CenterFree Internet In Public AreasHandicapped Rooms/FacilitiesNon SmokingPets AllowedSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelGood:  verified guest reviewsOn Sale Now","7.6291","119","79","Las_Vegas_Tuesday_20170725","2"
"77","Stratosphere TowerThe Strip","6.52968","69","52","Las_Vegas_Tuesday_20170725","2"
"78","Fremont Hotel And CasinoDowntown Las Vegas","7.0161","NA","46","Las_Vegas_Tuesday_20170725","2"
"79","La Quinta Inn & Suites Las Vegas Airport North Convention CenterEast of The Strip MapFree Parking, Free Breakfast, Free Internet|Hotel AmenitiesFree InternetFree ParkingFree BreakfastAirport ShuttleBusiness CenterFree Internet In Public AreasFree Internet In RoomFitness CenterHandicapped Rooms/FacilitiesNon SmokingPets AllowedSwimming PoolOutdoor Swimming PoolFree Cancellation, Pay Later Available Travelers are considering this hotelPleasant:  verified guest reviewsMEMBER DEALSign InSavings CalculationCloseThis savings compares your price to the second highest price offered by this hotel  days before and after your check in dateOnly  room left You could pay lesswas $from$Choose","6.6302","149","89","Las_Vegas_Tuesday_20170725","2"
"80","Eastside CanneryBoulder Strip MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingCasinoFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesRestaurantSwimming PoolOutdoor Swimming PoolFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: Travelers are considering this hotelVery Good:  verified guest reviewsOn Sale Now","8.1683","179","55","Las_Vegas_Tuesday_20170725","2"
"81","Four Queens Hotel And CasinoDowntown Las Vegas","7.0707","92","69","Las_Vegas_Tuesday_20170801","3"
"82","The Venetian Resort Hotel CasinoThe Strip","8.92005","NA","189","Las_Vegas_Tuesday_20170801","3"
"83","Paris Las VegasThe Strip","7.71178","NA","84","Las_Vegas_Tuesday_20170801","3"
"84","Mandalay Bay Resort And CasinoThe Strip","8.21103","NA","74","Las_Vegas_Tuesday_20170801","3"
"85","The Linq Hotel And CasinoThe Strip","7.1667","NA","54","Las_Vegas_Tuesday_20170801","3"
"86","Caesars Palace Las VegasThe Strip","7.6897","NA","119","Las_Vegas_Tuesday_20170801","3"
"87","Luxor Hotel And CasinoThe Strip","7.03408","NA","38","Las_Vegas_Tuesday_20170801","3"
"88","Ballys Las VegasThe Strip","7.51532","NA","49","Las_Vegas_Tuesday_20170801","3"
"89","Bellagio Hotel And CasinoThe Strip","8.5534","594","188","Las_Vegas_Tuesday_20170801","3"
"90","Planet Hollywood Resort And CasinoThe Strip","7.41381","NA","64","Las_Vegas_Tuesday_20170801","3"
"91","The Cosmopolitan of Las Vegas, Autograph CollectionThe Strip","8.6826","NA","229","Las_Vegas_Tuesday_20170801","3"
"92","The Palazzo Resort Hotel CasinoThe Strip","9.11766","NA","179","Las_Vegas_Tuesday_20170801","3"
"93","Treasure Island Hotel & CasinoThe Strip","7.82594","133","90","Las_Vegas_Tuesday_20170801","3"
"94","New York New York Hotel And CasinoThe Strip","7.71191","NA","58","Las_Vegas_Tuesday_20170801","3"
"95","Encore At Wynn Las VegasThe Strip","8.9305","NA","239","Las_Vegas_Tuesday_20170801","3"
"96","Excalibur Hotel And CasinoThe Strip","7.13125","NA","29","Las_Vegas_Tuesday_20170801","3"
"97","Aria Resort And CasinoThe Strip","8.61062","NA","126","Las_Vegas_Tuesday_20170801","3"
"98","Flamingo Las VegasThe Strip","6.32223","NA","49","Las_Vegas_Tuesday_20170801","3"
"99","Monte Carlo Resort And CasinoThe Strip","7.02020","NA","54","Las_Vegas_Tuesday_20170801","3"
"100","Harrahs Las VegasThe Strip","7.01240","NA","43","Las_Vegas_Tuesday_20170801","3"
"101","Hard Rock Hotel And CasinoEast of The Strip MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingBusiness CenterCasinoFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSpaSwimming PoolOutdoor Swimming PoolFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: Travelers are considering this hotelGood:  verified guest reviewsOn Sale Now","7.11138","393","129","Las_Vegas_Tuesday_20170801","3"
"102","Golden Nugget Hotel & Casino Las VegasDowntown Las Vegas","7.81986","253","119","Las_Vegas_Tuesday_20170801","3"
"103","South Point Hotel Casino SpaMcCarran International Airport (LAS) MapFree Parking|Hotel AmenitiesFree ParkingAirport ShuttleBusiness CenterCasinoFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSpaSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelVery Good:  verified guest reviews Savings CalculationClosewas from$Choose","8.11902","NA","69","Las_Vegas_Tuesday_20170801","3"
"104","The MirageThe Strip","8.1968","NA","74","Las_Vegas_Tuesday_20170801","3"
"105","Trump International Hotel, Las VegasThe Strip","8.54363","367","231","Las_Vegas_Tuesday_20170801","3"
"106","Vdara Hotel & SpaThe Strip","8.61455","NA","119","Las_Vegas_Tuesday_20170801","3"
"107","Alexis Park All Suite ResortEast of The Strip MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingAirport ShuttleBusiness CenterFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingPets AllowedRestaurantSpaSwimming PoolOutdoor Swimming PoolFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: Travelers are considering this hotelPleasant:  verified guest reviewsLimited time offer Super Hot Deal SAVE%Savings CalculationCloseOnly  room leftwas $from$Choose","6.8571","69","48","Las_Vegas_Tuesday_20170801","3"
"108","Wynn Las VegasThe Strip","9.0780","900","279","Las_Vegas_Tuesday_20170801","3"
"109","Mgm Grand Hotel CasinoThe Strip","7.61496","NA","64","Las_Vegas_Tuesday_20170801","3"
"110","Plaza Hotel & CasinoDowntown Las Vegas","6.5291","222","79","Las_Vegas_Tuesday_20170801","3"
"111","Downtown Grand, an Ascend HotelDowntown Las Vegas","8.21015","NA","84","Las_Vegas_Tuesday_20170801","3"
"112","The D Las Vegas Hotel CasinoDowntown Las Vegas","6.9669","153","74","Las_Vegas_Tuesday_20170801","3"
"113","Rio Suite Hotel CasinoWest of The Strip MapFree Parking|Hotel AmenitiesFree ParkingBusiness CenterCasinoFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSpaSwimming PoolFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: Travelers are considering this hotelGood:  verified guest reviewsMEMBER DEALSign InSavings CalculationCloseOnly  room left You could pay lesswas from$Choose","7.11764","NA","44","Las_Vegas_Tuesday_20170801","3"
"114","Oasis At The Gold Spike HotelDowntown Las Vegas","34. Oasis At The Gold Spike HotelDowntown Las Vegas - Fremont Street Area MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingPets AllowedRestaurantSwimming PoolOutdoor Swimming PoolFree Cancellation Available42 Travelers are considering this hotel 5.794","39","31","Las_Vegas_Tuesday_20170801","3"
"115","Circus Circus Hotel, Casino & Theme ParkThe Strip","6.32876","NA","21","Las_Vegas_Tuesday_20170801","3"
"116","Thunderbird Boutique HotelThe Strip","36. Thunderbird Boutique HotelThe Strip - Northeast MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingFree Internet AvailableHandicapped Rooms/FacilitiesNon SmokingSwimming PoolOutdoor Swimming PoolFree Cancellation Available26 Travelers are considering this hotel 5.026","NA","59","Las_Vegas_Tuesday_20170801","3"
"117","The Orleans Hotel And CasinoLas Vegas South MapHotel AmenitiesHandicapped Rooms/FacilitiesRestaurantFree Cancellation Available Travelers are considering this hotelVery Good:  verified guest reviews Savings CalculationCloseOnly  rooms leftwas from$Choose","8.0666","NA","45","Las_Vegas_Tuesday_20170801","3"
"118","Four Seasons Hotel Las VegasThe Strip","9.168","NA","199","Las_Vegas_Tuesday_20170801","3"
"119","Red Roof Inn Las VegasEast of The Strip MapFree Parking, Free Breakfast, Free Internet|Hotel AmenitiesFree InternetFree ParkingFree BreakfastBusiness CenterFree Internet In Public AreasHandicapped Rooms/FacilitiesNon SmokingPets AllowedSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelGood:  verified guest reviewsOn Sale Now","7.6291","119","79","Las_Vegas_Tuesday_20170801","3"
"120","Stratosphere TowerThe Strip","6.52969","39","29","Las_Vegas_Tuesday_20170801","3"
"121","Four Queens Hotel And CasinoDowntown Las Vegas","7.0707","52","39","Las_Vegas_Tuesday_20170808","4"
"122","The Venetian Resort Hotel CasinoThe Strip","8.92005","NA","189","Las_Vegas_Tuesday_20170808","4"
"123","Paris Las VegasThe Strip","7.71178","NA","94","Las_Vegas_Tuesday_20170808","4"
"124","The Linq Hotel And CasinoThe Strip","7.1667","NA","49","Las_Vegas_Tuesday_20170808","4"
"125","Caesars Palace Las VegasThe Strip","7.6897","NA","167","Las_Vegas_Tuesday_20170808","4"
"126","Luxor Hotel And CasinoThe Strip","7.03408","NA","50","Las_Vegas_Tuesday_20170808","4"
"127","Ballys Las VegasThe Strip","7.51532","NA","47","Las_Vegas_Tuesday_20170808","4"
"128","Bellagio Hotel And CasinoThe Strip","8.5534","548","179","Las_Vegas_Tuesday_20170808","4"
"129","Planet Hollywood Resort And CasinoThe Strip","7.41381","NA","84","Las_Vegas_Tuesday_20170808","4"
"130","The Cosmopolitan of Las Vegas, Autograph CollectionThe Strip","8.6826","750","239","Las_Vegas_Tuesday_20170808","4"
"131","Golden Nugget Hotel & Casino Las VegasDowntown Las Vegas","7.81986","253","89","Las_Vegas_Tuesday_20170808","4"
"132","The Palazzo Resort Hotel CasinoThe Strip","9.11766","NA","189","Las_Vegas_Tuesday_20170808","4"
"133","Treasure Island Hotel & CasinoThe Strip","7.82594","133","69","Las_Vegas_Tuesday_20170808","4"
"134","New York New York Hotel And CasinoThe Strip","7.71191","NA","68","Las_Vegas_Tuesday_20170808","4"
"135","Encore At Wynn Las VegasThe Strip","8.9305","699","219","Las_Vegas_Tuesday_20170808","4"
"136","Mandalay Bay Resort And CasinoThe Strip","8.21103","425","135","Las_Vegas_Tuesday_20170808","4"
"137","Excalibur Hotel And CasinoThe Strip","7.13125","NA","28","Las_Vegas_Tuesday_20170808","4"
"138","Vdara Hotel & SpaThe Strip","8.61455","NA","108","Las_Vegas_Tuesday_20170808","4"
"139","Aria Resort And CasinoThe Strip","8.61062","531","169","Las_Vegas_Tuesday_20170808","4"
"140","Flamingo Las VegasThe Strip","6.32223","NA","49","Las_Vegas_Tuesday_20170808","4"
"141","Monte Carlo Resort And CasinoThe Strip","7.02020","NA","44","Las_Vegas_Tuesday_20170808","4"
"142","Harrahs Las VegasThe Strip","7.01240","NA","37","Las_Vegas_Tuesday_20170808","4"
"143","Hard Rock Hotel And CasinoEast of The Strip MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingBusiness CenterCasinoFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSpaSwimming PoolOutdoor Swimming PoolFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: Travelers are considering this hotelGood:  verified guest reviews Savings CalculationClosewas from$Choose","7.11138","NA","69","Las_Vegas_Tuesday_20170808","4"
"144","South Point Hotel Casino SpaMcCarran International Airport (LAS) MapFree Parking|Hotel AmenitiesFree ParkingAirport ShuttleBusiness CenterCasinoFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSpaSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelVery Good:  verified guest reviews Savings CalculationClosewas from$Choose","8.11902","NA","69","Las_Vegas_Tuesday_20170808","4"
"145","The MirageThe Strip","8.1968","NA","85","Las_Vegas_Tuesday_20170808","4"
"146","Trump International Hotel, Las VegasThe Strip","8.54363","295","119","Las_Vegas_Tuesday_20170808","4"
"147","Alexis Park All Suite ResortEast of The Strip MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingAirport ShuttleBusiness CenterFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingPets AllowedRestaurantSpaSwimming PoolOutdoor Swimming PoolFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: Travelers are considering this hotelPleasant:  verified guest reviewsLimited time offer Super Hot Deal SAVE%Savings CalculationCloseOnly  rooms leftwas $from$Choose","6.8571","75","52","Las_Vegas_Tuesday_20170808","4"
"148","Wynn Las VegasThe Strip","9.0780","699","259","Las_Vegas_Tuesday_20170808","4"
"149","Mgm Grand Hotel CasinoThe Strip","7.61496","NA","85","Las_Vegas_Tuesday_20170808","4"
"150","Plaza Hotel & CasinoDowntown Las Vegas","6.5291","NA","31","Las_Vegas_Tuesday_20170808","4"
"151","Downtown Grand, an Ascend HotelDowntown Las Vegas","8.21015","NA","37","Las_Vegas_Tuesday_20170808","4"
"152","The D Las Vegas Hotel CasinoDowntown Las Vegas","6.9669","NA","34","Las_Vegas_Tuesday_20170808","4"
"153","Rio Suite Hotel CasinoWest of The Strip MapFree Parking|Hotel AmenitiesFree ParkingBusiness CenterCasinoFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSpaSwimming PoolFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: Travelers are considering this hotelGood:  verified guest reviewsMEMBER DEALSign InSavings CalculationCloseOnly  room left You could pay lesswas from$Choose","7.11764","NA","59","Las_Vegas_Tuesday_20170808","4"
"154","Oasis At The Gold Spike HotelDowntown Las Vegas","34. Oasis At The Gold Spike HotelDowntown Las Vegas - Fremont Street Area MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingPets AllowedRestaurantSwimming PoolOutdoor Swimming PoolFree Cancellation Available42 Travelers are considering this hotel 5.794","29","23","Las_Vegas_Tuesday_20170808","4"
"155","Circus Circus Hotel, Casino & Theme ParkThe Strip","6.32876","28","24","Las_Vegas_Tuesday_20170808","4"
