"","hotel_name","score","presaleprice","price","test.V2","test.V3"
"50","Ballys Las VegasThe Strip","7.51529","285","144","Las_Vegas_Saturday_20170722","2"
"51","Luxor Hotel And CasinoThe Strip","7.03406","378","156","Las_Vegas_Saturday_20170722","2"
"52","Planet Hollywood Resort And CasinoThe Strip","7.41380","NA","149","Las_Vegas_Saturday_20170722","2"
"53","The MirageThe Strip","8.1967","NA","124","Las_Vegas_Saturday_20170722","2"
"54","Vdara Hotel & SpaThe Strip","8.71454","NA","148","Las_Vegas_Saturday_20170722","2"
"55","Mandalay Bay Resort And CasinoThe Strip","8.21103","416","209","Las_Vegas_Saturday_20170722","2"
"56","Excalibur Hotel And CasinoThe Strip","7.13121","333","158","Las_Vegas_Saturday_20170722","2"
"57","Encore At Wynn Las VegasThe Strip","8.9305","1150","359","Las_Vegas_Saturday_20170722","2"
"58","New York New York Hotel And CasinoThe Strip","7.71191","436","164","Las_Vegas_Saturday_20170722","2"
"59","The Palazzo Resort Hotel CasinoThe Strip","9.11763","172","134","Las_Vegas_Saturday_20170722","2"
"60","Harrahs Las VegasThe Strip","7.01239","301","142","Las_Vegas_Saturday_20170722","2"
"61","Monte Carlo Resort And CasinoThe Strip","7.02019","375","144","Las_Vegas_Saturday_20170722","2"
"62","Flamingo Las VegasThe Strip","6.32223","359","160","Las_Vegas_Saturday_20170722","2"
"63","Trump International Hotel, Las VegasThe Strip","8.54362","NA","183","Las_Vegas_Saturday_20170722","2"
"64","Hard Rock Hotel And CasinoEast of The Strip MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingBusiness CenterCasinoFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSpaSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelGood:  verified guest reviewsOn Sale Now","7.11138","349","179","Las_Vegas_Saturday_20170722","2"
"65","South Point Hotel Casino SpaMcCarran International Airport (LAS) MapFree Parking|Hotel AmenitiesFree ParkingAirport ShuttleBusiness CenterCasinoFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSpaSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelVery Good:  verified guest reviews Savings CalculationClosewas from$Choose","8.11901","NA","189","Las_Vegas_Saturday_20170722","2"
"66","Golden Nugget Hotel & Casino Las VegasDowntown Las Vegas","7.81986","NA","219","Las_Vegas_Saturday_20170722","2"
"67","Mgm Grand Hotel CasinoThe Strip","7.61496","NA","131","Las_Vegas_Saturday_20170722","2"
"68","Alexis Park All Suite ResortEast of The Strip MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingAirport ShuttleBusiness CenterFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingPets AllowedRestaurantSpaSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelPleasant:  verified guest reviews Savings CalculationCloseOnly  rooms leftwas from$Choose","6.8569","NA","169","Las_Vegas_Saturday_20170722","2"
"69","Wynn Las VegasThe Strip","9.0779","1200","359","Las_Vegas_Saturday_20170722","2"
"70","Four Seasons Hotel Las VegasThe Strip","9.168","NA","219","Las_Vegas_Saturday_20170722","2"
"71","Rio Suite Hotel CasinoWest of The Strip MapFree Parking|Hotel AmenitiesFree ParkingBusiness CenterCasinoFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSpaSwimming PoolFree Cancellation Available Travelers are considering this hotelGood:  verified guest reviewsOn Sale Now","7.11763","470","184","Las_Vegas_Saturday_20170722","2"
"72","Circus Circus Hotel, Casino & Theme ParkThe Strip","6.32871","201","118","Las_Vegas_Saturday_20170722","2"
"73","Thunderbird Boutique HotelThe Strip","33. Thunderbird Boutique HotelThe Strip - Northeast MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingFree Internet AvailableHandicapped Rooms/FacilitiesNon SmokingSwimming PoolOutdoor Swimming PoolFree Cancellation Available2 Travelers are considering this hotel 5.026","NA","149","Las_Vegas_Saturday_20170722","2"
"74","Red Rock Casino Resort SpaSummerlin MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingAirport ShuttleBusiness CenterCasinoFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSpaSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelExcellent:  verified guest reviewsMEMBER DEALSign InSavings CalculationCloseThis savings compares your price to the second highest price offered by this hotel  days before and after your check in date You could pay lesswas $from$Choose","8.5464","425","195","Las_Vegas_Saturday_20170722","2"
"75","The Orleans Hotel And CasinoLas Vegas South MapHotel AmenitiesHandicapped Rooms/FacilitiesRestaurantFree Cancellation Available Travelers are considering this hotelVery Good:  verified guest reviewsOn Sale Now","8.0666","407","127","Las_Vegas_Saturday_20170722","2"
"76","Red Roof Inn Las VegasEast of The Strip MapFree Parking, Free Breakfast, Free Internet|Hotel AmenitiesFree InternetFree ParkingFree BreakfastBusiness CenterFree Internet In Public AreasHandicapped Rooms/FacilitiesNon SmokingPets AllowedSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelGood:  verified guest reviews Savings CalculationClosewas from$Choose","7.6291","NA","119","Las_Vegas_Saturday_20170722","2"
"77","La Quinta Inn & Suites Las Vegas Airport North Convention CenterEast of The Strip MapFree Parking, Free Breakfast, Free Internet|Hotel AmenitiesFree InternetFree ParkingFree BreakfastAirport ShuttleBusiness CenterFree Internet In Public AreasFree Internet In RoomFitness CenterHandicapped Rooms/FacilitiesNon SmokingPets AllowedSwimming PoolOutdoor Swimming PoolFree Cancellation, Pay Later Available Travelers are considering this hotelPleasant:  verified guest reviewsMEMBER DEALSign InSavings CalculationCloseThis savings compares your price to the second highest price offered by this hotel  days before and after your check in dateOnly  room left You could pay lesswas $from$Choose","6.6302","182","109","Las_Vegas_Saturday_20170722","2"
"78","Eastside CanneryBoulder Strip MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingCasinoFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesRestaurantSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelVery Good:  verified guest reviewsLimited time offer Rate includes % discount! SAVE%Savings CalculationCloseOnly  room leftwas from$Choose","8.1682","NA","119","Las_Vegas_Saturday_20170722","2"
"79","Tuscany Suites & CasinoEast of The Strip MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingAirport ShuttleBusiness CenterCasinoFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelExcellent:  verified guest reviewsOn Sale Now","8.5733","304","135","Las_Vegas_Saturday_20170722","2"
"80","Hilton Grand Vacations on the Las Vegas StripThe Strip","8.7177","335","209","Las_Vegas_Saturday_20170722","2"
"81","Treasure Island Hotel & CasinoThe Strip","7.82593","706","447","Las_Vegas_Saturday_20170729","3"
"82","The Venetian Resort Hotel CasinoThe Strip","8.92002","NA","549","Las_Vegas_Saturday_20170729","3"
"83","Bellagio Hotel And CasinoThe Strip","8.5534","NA","498","Las_Vegas_Saturday_20170729","3"
"84","Paris Las VegasThe Strip","7.71176","NA","394","Las_Vegas_Saturday_20170729","3"
"85","Encore At Wynn Las VegasThe Strip","8.9305","1150","629","Las_Vegas_Saturday_20170729","3"
"86","The Palazzo Resort Hotel CasinoThe Strip","9.11763","1031","599","Las_Vegas_Saturday_20170729","3"
"87","Aria Resort And CasinoThe Strip","8.61062","NA","528","Las_Vegas_Saturday_20170729","3"
"88","The Linq Hotel And CasinoThe Strip","7.1664","NA","429","Las_Vegas_Saturday_20170729","3"
"89","Luxor Hotel And CasinoThe Strip","7.03406","NA","297","Las_Vegas_Saturday_20170729","3"
"90","Trump International Hotel, Las VegasThe Strip","8.54362","NA","499","Las_Vegas_Saturday_20170729","3"
"91","The MirageThe Strip","8.1967","NA","498","Las_Vegas_Saturday_20170729","3"
"92","Hard Rock Hotel And CasinoEast of The Strip MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingBusiness CenterCasinoFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSpaSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelGood:  verified guest reviews Savings CalculationClosewas from$Choose","7.11138","NA","349","Las_Vegas_Saturday_20170729","3"
"93","Vdara Hotel & SpaThe Strip","8.71454","NA","799","Las_Vegas_Saturday_20170729","3"
"94","Excalibur Hotel And CasinoThe Strip","7.13121","NA","309","Las_Vegas_Saturday_20170729","3"
"95","South Point Hotel Casino SpaMcCarran International Airport (LAS) MapFree Parking|Hotel AmenitiesFree ParkingAirport ShuttleBusiness CenterCasinoFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSpaSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelVery Good:  verified guest reviews Savings CalculationClosewas from$Choose","8.11901","NA","249","Las_Vegas_Saturday_20170729","3"
"96","New York New York Hotel And CasinoThe Strip","7.71191","NA","398","Las_Vegas_Saturday_20170729","3"
"97","Mgm Grand Hotel CasinoThe Strip","7.61496","561","389","Las_Vegas_Saturday_20170729","3"
"98","Alexis Park All Suite ResortEast of The Strip MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingAirport ShuttleBusiness CenterFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingPets AllowedRestaurantSpaSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelPleasant:  verified guest reviews Savings CalculationCloseOnly  rooms leftwas from$Choose","6.8569","NA","239","Las_Vegas_Saturday_20170729","3"
"99","Wynn Las VegasThe Strip","9.0779","1200","699","Las_Vegas_Saturday_20170729","3"
"100","Monte Carlo Resort And CasinoThe Strip","7.02019","NA","378","Las_Vegas_Saturday_20170729","3"
"101","Stratosphere TowerThe Strip","6.52967","NA","303","Las_Vegas_Saturday_20170729","3"
"102","Rio Suite Hotel CasinoWest of The Strip MapFree Parking|Hotel AmenitiesFree ParkingBusiness CenterCasinoFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSpaSwimming PoolFree Cancellation Available Travelers are considering this hotelGood:  verified guest reviewsOn Sale Now","7.11763","470","289","Las_Vegas_Saturday_20170729","3"
"103","Four Seasons Hotel Las VegasThe Strip","9.168","NA","829","Las_Vegas_Saturday_20170729","3"
"104","Circus Circus Hotel, Casino & Theme ParkThe Strip","6.32871","299","224","Las_Vegas_Saturday_20170729","3"
"105","Thunderbird Boutique HotelThe Strip","25. Thunderbird Boutique HotelThe Strip - Northeast MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingFree Internet AvailableHandicapped Rooms/FacilitiesNon SmokingSwimming PoolOutdoor Swimming PoolFree Cancellation Available2 Travelers are considering this hotel 5.026","NA","209","Las_Vegas_Saturday_20170729","3"
"106","The Orleans Hotel And CasinoLas Vegas South MapHotel AmenitiesHandicapped Rooms/FacilitiesRestaurantFree Cancellation Available Travelers are considering this hotelVery Good:  verified guest reviews Savings CalculationCloseOnly  room leftwas from$Choose","8.0666","NA","300","Las_Vegas_Saturday_20170729","3"
"107","Tuscany Suites & CasinoEast of The Strip MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingAirport ShuttleBusiness CenterCasinoFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelExcellent:  verified guest reviews Savings CalculationCloseOnly  rooms leftwas from$Choose","8.5733","NA","279","Las_Vegas_Saturday_20170729","3"
"108","Hooters Casino HotelThe Strip","28. Hooters Casino HotelThe Strip - Southeast MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingCasinoFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSwimming PoolFree Cancellation Available51 Travelers are considering this hotel 5.8917","NA","305","Las_Vegas_Saturday_20170729","3"
"109","Four Queens Hotel And CasinoDowntown Las Vegas","7.0705","318","239","Las_Vegas_Saturday_20170729","3"
"110","Westgate Las Vegas Resort & CasinoLas Vegas Convention Center MapFree Parking|Hotel AmenitiesFree ParkingBusiness CenterCasinoFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSpaSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelPleasant:  verified guest reviews Savings CalculationClosewas from$Choose","6.62422","NA","799","Las_Vegas_Saturday_20170729","3"
"111","The Signature At Mgm GrandThe Strip","8.6601","NA","479","Las_Vegas_Saturday_20170729","3"
"112","Mandarin Oriental at CityCenter Las VegasThe Strip","9.437","NA","829","Las_Vegas_Saturday_20170729","3"
"113","Days Inn Las Vegas At Wild Wild West Gambling HallLas Vegas South MapHotel AmenitiesCasinoHandicapped Rooms/FacilitiesNon SmokingPets AllowedRestaurantSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelPleasant:  verified guest reviews Savings CalculationClosewas from$Choose","6.4559","NA","149","Las_Vegas_Saturday_20170729","3"
"114","Downtown Grand, an Ascend HotelDowntown Las Vegas","8.21014","NA","373","Las_Vegas_Saturday_20170729","3"
"115","Serene, A Vegas ResortEast of The Strip MapFree Parking|Hotel AmenitiesFree ParkingSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelPleasant:  verified guest reviews Savings CalculationCloseOnly  rooms leftwas from$Choose","6.3133","NA","269","Las_Vegas_Saturday_20170729","3"
"116","Best Western Mccarran InnMcCarran International Airport (LAS) MapFree Parking, Free Breakfast, Free Internet|Hotel AmenitiesFree InternetFree ParkingFree BreakfastBusiness CenterFree Internet In Public AreasFree Internet In RoomFitness CenterHandicapped Rooms/FacilitiesNon SmokingSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelGood:  verified guest reviews Savings CalculationCloseOnly  room leftwas from$Choose","7.891","NA","146","Las_Vegas_Saturday_20170729","3"
"117","Travelodge Las Vegas Airport NorthMcCarran International Airport (LAS) MapFree Parking, Free Breakfast, Free Internet|Hotel AmenitiesFree InternetFree ParkingFree BreakfastAirport ShuttleFree Internet In Public AreasFree Internet In RoomNon SmokingSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelGood:  verified guest reviewsOn Sale Now","7.0243","399","239","Las_Vegas_Saturday_20170729","3"
"118","Palace Station Hotel And CasinoWest of The Strip MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingAirport ShuttleBusiness CenterCasinoFree Internet AvailableHandicapped Rooms/FacilitiesNon SmokingRestaurantFree Cancellation Available  verified guest reviews Savings CalculationClosewas from$Choose","38. Palace Station Hotel And CasinoWest of The Strip MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingAirport ShuttleBusiness CenterCasinoFree Internet AvailableHandicapped Rooms/FacilitiesNon SmokingRestaurantFree Cancellation Available 5.9440","NA","219","Las_Vegas_Saturday_20170729","3"
"119","Courtyard By Marriott Las Vegas SummerlinSummerlin MapFree Parking, Free Internet|Hotel AmenitiesFree InternetFree ParkingBusiness CenterFree Internet In Public AreasFree Internet In RoomFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSwimming PoolOutdoor Swimming PoolFree Cancellation, Pay Later Available+ moreCloseSpecial OffersAvailable on certain rates:Very Good:  verified guest reviews Savings CalculationCloseOnly  rooms leftwas from$Choose","8.3191","NA","161","Las_Vegas_Saturday_20170729","3"
"120","Santa Fe Station HotelNorth Las Vegas MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingCasinoFree Internet AvailableHandicapped Rooms/FacilitiesNon SmokingRestaurantSwimming PoolOutdoor Swimming PoolFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: Travelers are considering this hotelPleasant:  verified guest reviews Savings CalculationClosewas from$Choose","6.7218","NA","170","Las_Vegas_Saturday_20170729","3"
"121","Stratosphere TowerThe Strip","6.52967","284","103","Las_Vegas_Saturday_20170805","4"
"122","The Venetian Resort Hotel CasinoThe Strip","8.92002","599","259","Las_Vegas_Saturday_20170805","4"
"123","The Linq Hotel And CasinoThe Strip","7.1664","393","149","Las_Vegas_Saturday_20170805","4"
"124","Caesars Palace Las VegasThe Strip","7.6896","619","254","Las_Vegas_Saturday_20170805","4"
"125","The Cosmopolitan of Las Vegas, Autograph CollectionThe Strip","8.6825","834","349","Las_Vegas_Saturday_20170805","4"
"126","Luxor Hotel And CasinoThe Strip","7.03406","NA","109","Las_Vegas_Saturday_20170805","4"
"127","Ballys Las VegasThe Strip","7.51529","274","128","Las_Vegas_Saturday_20170805","4"
"128","Bellagio Hotel And CasinoThe Strip","8.5534","539","268","Las_Vegas_Saturday_20170805","4"
"129","Paris Las VegasThe Strip","7.71176","NA","188","Las_Vegas_Saturday_20170805","4"
"130","Excalibur Hotel And CasinoThe Strip","7.13121","333","118","Las_Vegas_Saturday_20170805","4"
"131","Mandalay Bay Resort And CasinoThe Strip","8.21103","415","249","Las_Vegas_Saturday_20170805","4"
"132","Encore At Wynn Las VegasThe Strip","8.9305","NA","269","Las_Vegas_Saturday_20170805","4"
"133","The Palazzo Resort Hotel CasinoThe Strip","9.11763","659","246","Las_Vegas_Saturday_20170805","4"
"134","Aria Resort And CasinoThe Strip","8.61062","636","259","Las_Vegas_Saturday_20170805","4"
"135","Harrahs Las VegasThe Strip","7.01239","301","129","Las_Vegas_Saturday_20170805","4"
"136","Flamingo Las VegasThe Strip","6.32223","359","147","Las_Vegas_Saturday_20170805","4"
"137","The MirageThe Strip","8.1967","535","158","Las_Vegas_Saturday_20170805","4"
"138","Monte Carlo Resort And CasinoThe Strip","7.02019","375","134","Las_Vegas_Saturday_20170805","4"
"139","Trump International Hotel, Las VegasThe Strip","8.54362","NA","167","Las_Vegas_Saturday_20170805","4"
"140","Planet Hollywood Resort And CasinoThe Strip","7.41380","378","179","Las_Vegas_Saturday_20170805","4"
"141","Vdara Hotel & SpaThe Strip","8.71454","592","194","Las_Vegas_Saturday_20170805","4"
"142","Hard Rock Hotel And CasinoEast of The Strip MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingBusiness CenterCasinoFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSpaSwimming PoolOutdoor Swimming PoolFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: Travelers are considering this hotelGood:  verified guest reviewsOn Sale Now","7.11138","349","179","Las_Vegas_Saturday_20170805","4"
"143","New York New York Hotel And CasinoThe Strip","7.71191","436","169","Las_Vegas_Saturday_20170805","4"
