"","hotel_name","score","presaleprice","price","test.V2","test.V3"
"31","Oasis At The Gold Spike HotelDowntown Las Vegas","31. Oasis At The Gold Spike HotelDowntown Las Vegas - Fremont Street Area MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingPets AllowedRestaurantSwimming PoolOutdoor Swimming PoolFree Cancellation Available36 Travelers are considering this hotel 5.794","249","107","Las_Vegas_Saturday_20170722","1"
"32","Downtown Grand, an Ascend HotelDowntown Las Vegas","8.21018","NA","179","Las_Vegas_Saturday_20170722","1"
"33","Red Roof Inn Las VegasEast of The Strip MapFree Parking, Free Breakfast, Free Internet|Hotel AmenitiesFree InternetFree ParkingFree BreakfastBusiness CenterFree Internet In Public AreasHandicapped Rooms/FacilitiesNon SmokingPets AllowedSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelGood:  verified guest reviews Savings CalculationCloseOnly  room leftwas from$Choose","7.6293","NA","109","Las_Vegas_Saturday_20170722","1"
"34","Rio Suite Hotel CasinoWest of The Strip MapFree Parking|Hotel AmenitiesFree ParkingBusiness CenterCasinoFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSpaSwimming Pool Travelers are considering this hotelGood:  verified guest reviews Savings CalculationCloseOnly  rooms leftwas from$Choose","7.11764","NA","139","Las_Vegas_Saturday_20170722","1"
"35","Mandarin Oriental at CityCenter Las VegasThe Strip","9.437","NA","229","Las_Vegas_Saturday_20170722","1"
"36","The Orleans Hotel And CasinoLas Vegas South MapHotel AmenitiesHandicapped Rooms/FacilitiesRestaurant Travelers are considering this hotelVery Good:  verified guest reviewsOn Sale Now","8.0667","306","168","Las_Vegas_Saturday_20170722","1"
"37","Stratosphere TowerThe Strip","6.52974","449","194","Las_Vegas_Saturday_20170722","1"
"38","Red Rock Casino Resort SpaSummerlin MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingAirport ShuttleBusiness CenterCasinoFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSpaSwimming PoolOutdoor Swimming Pool Travelers are considering this hotelExcellent:  verified guest reviewsMEMBER DEALSign InSavings CalculationCloseThis savings compares your price to the second highest price offered by this hotel  days before and after your check in date You could pay lesswas $from$Choose","8.5465","545","310","Las_Vegas_Saturday_20170722","1"
"39","Four Seasons Hotel Las VegasThe Strip","9.168","NA","239","Las_Vegas_Saturday_20170722","1"
"40","El Cortez Hotel and CasinoDowntown Las Vegas","7.0500","NA","109","Las_Vegas_Saturday_20170722","1"
"41","Excalibur Hotel And CasinoThe Strip","7.13134","365","338","Las_Vegas_Saturday_20170729","2"
"42","The Venetian Resort Hotel CasinoThe Strip","8.92008","NA","699","Las_Vegas_Saturday_20170729","2"
"43","Bellagio Hotel And CasinoThe Strip","8.5536","NA","629","Las_Vegas_Saturday_20170729","2"
"44","The Palazzo Resort Hotel CasinoThe Strip","9.11767","NA","799","Las_Vegas_Saturday_20170729","2"
"45","Encore At Wynn Las VegasThe Strip","8.9305","NA","959","Las_Vegas_Saturday_20170729","2"
"46","Luxor Hotel And CasinoThe Strip","7.03417","NA","333","Las_Vegas_Saturday_20170729","2"
"47","The Linq Hotel And CasinoThe Strip","7.1672","NA","429","Las_Vegas_Saturday_20170729","2"
"48","Wynn Las VegasThe Strip","9.0782","NA","959","Las_Vegas_Saturday_20170729","2"
"49","Monte Carlo Resort And CasinoThe Strip","7.02026","494","458","Las_Vegas_Saturday_20170729","2"
"50","South Point Hotel Casino SpaMcCarran International Airport (LAS) MapFree Parking|Hotel AmenitiesFree ParkingAirport ShuttleBusiness CenterCasinoFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSpaSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelVery Good:  verified guest reviews Savings CalculationClosewas from$Choose","8.11904","NA","279","Las_Vegas_Saturday_20170729","2"
"51","The MirageThe Strip","8.1968","NA","570","Las_Vegas_Saturday_20170729","2"
"52","Mgm Grand Hotel CasinoThe Strip","7.61502","NA","459","Las_Vegas_Saturday_20170729","2"
"53","Vdara Hotel & SpaThe Strip","8.71462","NA","728","Las_Vegas_Saturday_20170729","2"
"54","Alexis Park All Suite ResortEast of The Strip MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingAirport ShuttleBusiness CenterFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingPets AllowedRestaurantSpaSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelPleasant:  verified guest reviews Savings CalculationCloseOnly  rooms leftwas from$Choose","6.8573","NA","239","Las_Vegas_Saturday_20170729","2"
"55","Circus Circus Hotel, Casino & Theme ParkThe Strip","6.32882","NA","313","Las_Vegas_Saturday_20170729","2"
"56","Rio Suite Hotel CasinoWest of The Strip MapFree Parking|Hotel AmenitiesFree ParkingBusiness CenterCasinoFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSpaSwimming PoolFree Cancellation Available Travelers are considering this hotelGood:  verified guest reviewsOn Sale Now","7.11764","531","368","Las_Vegas_Saturday_20170729","2"
"57","Tuscany Suites & CasinoEast of The Strip MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingAirport ShuttleBusiness CenterCasinoFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelExcellent:  verified guest reviews Savings CalculationClosewas from$Choose","8.5734","NA","389","Las_Vegas_Saturday_20170729","2"
"58","Palace Station Hotel And CasinoWest of The Strip MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingAirport ShuttleBusiness CenterCasinoFree Internet AvailableHandicapped Rooms/FacilitiesNon SmokingRestaurantFree Cancellation Available Travelers are considering this hotel  verified guest reviews Savings CalculationClosewas from$Choose","18. Palace Station Hotel And CasinoWest of The Strip MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingAirport ShuttleBusiness CenterCasinoFree Internet AvailableHandicapped Rooms/FacilitiesNon SmokingRestaurantFree Cancellation Available26 Travelers are considering this hotel 5.9440","NA","219","Las_Vegas_Saturday_20170729","2"
"59","Hooters Casino HotelThe Strip","19. Hooters Casino HotelThe Strip - Southeast MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingCasinoFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSwimming PoolFree Cancellation Available59 Travelers are considering this hotel 5.8920","NA","414","Las_Vegas_Saturday_20170729","2"
"60","Downtown Grand, an Ascend HotelDowntown Las Vegas","8.21018","NA","649","Las_Vegas_Saturday_20170729","2"
"61","Westin Las Vegas Hotel & SpaEast of The Strip MapFree Parking, Free Internet|Hotel AmenitiesFree InternetFree ParkingBusiness CenterFree Internet In Public AreasFree Internet In RoomFitness CenterHandicapped Rooms/FacilitiesNon SmokingPets AllowedRestaurantSpaSwimming PoolOutdoor Swimming Pool Travelers are considering this hotelPleasant:  verified guest reviews Savings CalculationClosewas from$Choose","6.8748","NA","599","Las_Vegas_Saturday_20170729","2"
"62","Howard Johnson TropicanaMcCarran International Airport (LAS) MapFree Parking, Free Internet|Hotel AmenitiesFree InternetFree ParkingFree Internet In Public AreasFree Internet In RoomNon SmokingPets AllowedFree Cancellation Available Travelers are considering this hotel  verified guest reviews Savings CalculationClosewas from$Choose","22. Howard Johnson TropicanaMcCarran International Airport (LAS) MapFree Parking, Free Internet|Hotel AmenitiesFree InternetFree ParkingFree Internet In Public AreasFree Internet In RoomNon SmokingPets AllowedFree Cancellation Available56 Travelers are considering this hotel 5.8371","NA","229","Las_Vegas_Saturday_20170729","2"
"63","Arizona Charlies BoulderBoulder Strip MapFree Parking|Hotel AmenitiesFree ParkingCasinoRestaurantSwimming PoolFree Cancellation AvailablePleasant:  verified guest reviews Savings CalculationClosewas from$Choose","6.596","NA","169","Las_Vegas_Saturday_20170729","2"
"64","Motel  Las Vegas TropicanaMcCarran International Airport (LAS) MapFree Parking|Hotel AmenitiesFree ParkingHandicapped Rooms/FacilitiesNon SmokingPets AllowedSwimming PoolOutdoor Swimming PoolFree Cancellation, Pay Later Available Travelers are considering this hotel  verified guest reviews Savings CalculationCloseOnly  room leftwas from$Choose","24. Motel 6 Las Vegas TropicanaMcCarran International Airport (LAS) MapFree Parking|Hotel AmenitiesFree ParkingHandicapped Rooms/FacilitiesNon SmokingPets AllowedSwimming PoolOutdoor Swimming PoolFree Cancellation, Pay Later Available48 Travelers are considering this hotel 4.853","NA","209","Las_Vegas_Saturday_20170729","2"
"65","Super  NellisNellis","25. Super 8 NellisNellis - Las Vegas Speedway MapFree Breakfast, Free Internet|Hotel AmenitiesFree InternetFree BreakfastFree Internet In Public AreasHandicapped Rooms/FacilitiesPets AllowedSwimming PoolOutdoor Swimming PoolFree Cancellation Available 5.392","NA","189","Las_Vegas_Saturday_20170729","2"
"66","Las Vegas Hostel","26. Las Vegas Hostel - Adult OnlyDowntown Las Vegas - Fremont Street Area MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingAirport ShuttleFree Internet AvailableNon SmokingSwimming PoolOutdoor Swimming PoolFree Cancellation Available32 Travelers are considering this hotel 4.718","NA","34","Las_Vegas_Saturday_20170729","2"
"67","Hotel GalaxyLas Vegas South MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingFree Internet AvailableNon SmokingSwimming PoolFree Cancellation Available Travelers are considering this hotel  verified guest reviews Savings CalculationClosewas from$Choose","27. Hotel GalaxyLas Vegas South MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingFree Internet AvailableNon SmokingSwimming PoolFree Cancellation Available6 Travelers are considering this hotel 4.042","NA","199","Las_Vegas_Saturday_20170729","2"
"68","Super  Las VegasThe Strip","6.2251","249","211","Las_Vegas_Saturday_20170729","2"
"69","The Artisan Boutique Hotel","29. The Artisan Boutique Hotel - Adult OnlyWest of The Strip MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingFree Internet AvailableNon SmokingPets AllowedRestaurantSwimming PoolFree Cancellation Available4 Travelers are considering this hotel 5.062","341","239","Las_Vegas_Saturday_20170729","2"
"70","Motel  Las Vegas","30. Motel 6 Las Vegas - I-15Las Vegas South MapFree Parking|Hotel AmenitiesFree ParkingHandicapped Rooms/FacilitiesNon SmokingPets AllowedSwimming PoolOutdoor Swimming PoolFree Cancellation, Pay Later Available 5.834","NA","175","Las_Vegas_Saturday_20170729","2"
"71","Motel  Las Vegas","31. Motel 6 Las Vegas - Boulder HighwayBoulder Strip MapFree Parking|Hotel AmenitiesFree ParkingHandicapped Rooms/FacilitiesNon SmokingPets AllowedSwimming PoolOutdoor Swimming PoolFree Cancellation, Pay Later Available 5.410","NA","175","Las_Vegas_Saturday_20170729","2"
"72","Downtowner MotelDowntown Las Vegas","32. Downtowner MotelDowntown Las Vegas - Fremont Street Area MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingFree Internet AvailableNon SmokingSwimming PoolOutdoor Swimming PoolFree Cancellation Available 4.750","NA","299","Las_Vegas_Saturday_20170729","2"
"73","Bridger Inn Hotel DowntownDowntown Las Vegas","33. Bridger Inn Hotel DowntownDowntown Las Vegas - Fremont Street Area MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingFree Internet AvailableNon SmokingFree Cancellation Available2 Travelers are considering this hotel 3.314","NA","150","Las_Vegas_Saturday_20170729","2"
"74","Highland Inn Las VegasMcCarran International Airport (LAS) MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingFree Internet AvailableHandicapped Rooms/FacilitiesNon SmokingFree Cancellation, Pay Later Available Travelers are considering this hotelPleasant:  verified guest reviews Savings CalculationCloseOnly  room leftwas from$Choose","6.721","NA","150","Las_Vegas_Saturday_20170729","2"
"75","Golden Gate Hotel And CasinoDowntown Las Vegas","35. Golden Gate Hotel And CasinoDowntown Las Vegas - Fremont Street Area MapFree Parking|Hotel AmenitiesFree ParkingRestaurantFree Cancellation Available4 Travelers are considering this hotel 5.4192","NA","269","Las_Vegas_Saturday_20170729","2"
"76","Actual room may vary","0}EXPRESS DEALSAVE32%SAVE 32%$191Choose",""",""minStrikePrice"":""","191","Las_Vegas_Saturday_20170729","2"
"77","Actual room may vary","0}EXPRESS DEALSAVE14%SAVE 14%$617Choose",""",""minStrikePrice"":""","617","Las_Vegas_Saturday_20170729","2"
"78","Actual room may vary","0}EXPRESS DEALSAVE12%SAVE 12%$613Choose",""",""minStrikePrice"":""","613","Las_Vegas_Saturday_20170729","2"
"79","Actual room may vary","0}EXPRESS DEALSAVE18%SAVE 18%$272Choose",""",""minStrikePrice"":""","272","Las_Vegas_Saturday_20170729","2"
"80","Actual room may vary","0}EXPRESS DEALSAVE14%SAVE 14%$395Choose",""",""minStrikePrice"":""","395","Las_Vegas_Saturday_20170729","2"
"81","Four Queens Hotel And CasinoDowntown Las Vegas","7.0707","172","129","Las_Vegas_Saturday_20170805","3"
"82","The Venetian Resort Hotel CasinoThe Strip","8.92008","699","321","Las_Vegas_Saturday_20170805","3"
"83","The Linq Hotel And CasinoThe Strip","7.1672","429","149","Las_Vegas_Saturday_20170805","3"
"84","Caesars Palace Las VegasThe Strip","7.6899","603","229","Las_Vegas_Saturday_20170805","3"
"85","Ballys Las VegasThe Strip","7.51537","367","138","Las_Vegas_Saturday_20170805","3"
"86","Luxor Hotel And CasinoThe Strip","7.03417","332","124","Las_Vegas_Saturday_20170805","3"
"87","Bellagio Hotel And CasinoThe Strip","8.5536","629","299","Las_Vegas_Saturday_20170805","3"
"88","Paris Las VegasThe Strip","7.71179","579","198","Las_Vegas_Saturday_20170805","3"
"89","The Palazzo Resort Hotel CasinoThe Strip","9.11767","799","429","Las_Vegas_Saturday_20170805","3"
"90","Encore At Wynn Las VegasThe Strip","8.9305","NA","269","Las_Vegas_Saturday_20170805","3"
"91","Excalibur Hotel And CasinoThe Strip","7.13134","326","139","Las_Vegas_Saturday_20170805","3"
"92","Mandalay Bay Resort And CasinoThe Strip","8.21107","556","249","Las_Vegas_Saturday_20170805","3"
"93","Aria Resort And CasinoThe Strip","8.61063","605","259","Las_Vegas_Saturday_20170805","3"
"94","Flamingo Las VegasThe Strip","6.32229","357","159","Las_Vegas_Saturday_20170805","3"
"95","The Cosmopolitan of Las Vegas, Autograph CollectionThe Strip","8.6830","824","299","Las_Vegas_Saturday_20170805","3"
"96","Harrahs Las VegasThe Strip","7.01242","374","139","Las_Vegas_Saturday_20170805","3"
"97","Monte Carlo Resort And CasinoThe Strip","7.02026","412","158","Las_Vegas_Saturday_20170805","3"
"98","Planet Hollywood Resort And CasinoThe Strip","7.41385","448","189","Las_Vegas_Saturday_20170805","3"
"99","Golden Nugget Hotel & Casino Las VegasDowntown Las Vegas","7.81988","284","169","Las_Vegas_Saturday_20170805","3"
"100","Hard Rock Hotel And CasinoEast of The Strip MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingBusiness CenterCasinoFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSpaSwimming PoolOutdoor Swimming PoolFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: Travelers are considering this hotelGood:  verified guest reviewsOn Sale Now","7.11138","449","158","Las_Vegas_Saturday_20170805","3"
"101","Trump International Hotel, Las VegasThe Strip","8.54373","NA","199","Las_Vegas_Saturday_20170805","3"
"102","Wynn Las VegasThe Strip","9.0782","NA","269","Las_Vegas_Saturday_20170805","3"
"103","South Point Hotel Casino SpaMcCarran International Airport (LAS) MapFree Parking|Hotel AmenitiesFree ParkingAirport ShuttleBusiness CenterCasinoFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSpaSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelVery Good:  verified guest reviewsOn Sale Now","8.11904","279","149","Las_Vegas_Saturday_20170805","3"
"104","The MirageThe Strip","8.1968","570","211","Las_Vegas_Saturday_20170805","3"
"105","Mgm Grand Hotel CasinoThe Strip","7.61502","445","198","Las_Vegas_Saturday_20170805","3"
"106","New York New York Hotel And CasinoThe Strip","7.71195","367","188","Las_Vegas_Saturday_20170805","3"
"107","Vdara Hotel & SpaThe Strip","8.71462","613","238","Las_Vegas_Saturday_20170805","3"
"108","Plaza Hotel & CasinoDowntown Las Vegas","6.5291","212","109","Las_Vegas_Saturday_20170805","3"
"109","Alexis Park All Suite ResortEast of The Strip MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingAirport ShuttleBusiness CenterFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingPets AllowedRestaurantSpaSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelPleasant:  verified guest reviewsOn Sale Now","6.8573","239","111","Las_Vegas_Saturday_20170805","3"
"110","Downtown Grand, an Ascend HotelDowntown Las Vegas","8.21018","NA","114","Las_Vegas_Saturday_20170805","3"
"111","Circus Circus Hotel, Casino & Theme ParkThe Strip","6.32882","313","118","Las_Vegas_Saturday_20170805","3"
"112","Oasis At The Gold Spike HotelDowntown Las Vegas","32. Oasis At The Gold Spike HotelDowntown Las Vegas - Fremont Street Area MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingPets AllowedRestaurantSwimming PoolOutdoor Swimming PoolFree Cancellation Available36 Travelers are considering this hotel 5.794","249","103","Las_Vegas_Saturday_20170805","3"
"113","Red Roof Inn Las VegasEast of The Strip MapFree Parking, Free Breakfast, Free Internet|Hotel AmenitiesFree InternetFree ParkingFree BreakfastBusiness CenterFree Internet In Public AreasHandicapped Rooms/FacilitiesNon SmokingPets AllowedSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelGood:  verified guest reviewsOn Sale Now","7.6293","145","89","Las_Vegas_Saturday_20170805","3"
"114","Thunderbird Boutique HotelThe Strip","34. Thunderbird Boutique HotelThe Strip - Northeast MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingFree Internet AvailableHandicapped Rooms/FacilitiesNon SmokingSwimming PoolOutdoor Swimming PoolFree Cancellation Available2 Travelers are considering this hotel 5.026","287","129","Las_Vegas_Saturday_20170805","3"
"115","Rio Suite Hotel CasinoWest of The Strip MapFree Parking|Hotel AmenitiesFree ParkingBusiness CenterCasinoFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSpaSwimming PoolFree Cancellation Available Travelers are considering this hotelGood:  verified guest reviews Savings CalculationClosewas from$Choose","7.11764","NA","550","Las_Vegas_Saturday_20170805","3"
"116","The Orleans Hotel And CasinoLas Vegas South MapHotel AmenitiesHandicapped Rooms/FacilitiesRestaurantFree Cancellation Available Travelers are considering this hotelVery Good:  verified guest reviewsOn Sale Now","8.0667","306","137","Las_Vegas_Saturday_20170805","3"
"117","Mandarin Oriental at CityCenter Las VegasThe Strip","9.437","779","279","Las_Vegas_Saturday_20170805","3"
"118","Stratosphere TowerThe Strip","6.52974","449","142","Las_Vegas_Saturday_20170805","3"
"119","Red Rock Casino Resort SpaSummerlin MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingAirport ShuttleBusiness CenterCasinoFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSpaSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelExcellent:  verified guest reviewsMEMBER DEALSign InSavings CalculationCloseThis savings compares your price to the second highest price offered by this hotel  days before and after your check in date You could pay lesswas $from$Choose","8.5465","545","260","Las_Vegas_Saturday_20170805","3"
"120","Four Seasons Hotel Las VegasThe Strip","9.168","NA","259","Las_Vegas_Saturday_20170805","3"
"121","Four Queens Hotel And CasinoDowntown Las Vegas","7.0707","188","109","Las_Vegas_Saturday_20170812","4"
"122","The Venetian Resort Hotel CasinoThe Strip","8.92008","599","359","Las_Vegas_Saturday_20170812","4"
"123","Caesars Palace Las VegasThe Strip","7.6899","558","328","Las_Vegas_Saturday_20170812","4"
"124","Bellagio Hotel And CasinoThe Strip","8.5536","NA","398","Las_Vegas_Saturday_20170812","4"
"125","Paris Las VegasThe Strip","7.71179","358","228","Las_Vegas_Saturday_20170812","4"
"126","The Palazzo Resort Hotel CasinoThe Strip","9.11767","599","399","Las_Vegas_Saturday_20170812","4"
"127","Encore At Wynn Las VegasThe Strip","8.9305","859","323","Las_Vegas_Saturday_20170812","4"
"128","Mandalay Bay Resort And CasinoThe Strip","8.21107","578","238","Las_Vegas_Saturday_20170812","4"
"129","The Linq Hotel And CasinoThe Strip","7.1672","419","179","Las_Vegas_Saturday_20170812","4"
"130","Excalibur Hotel And CasinoThe Strip","7.13134","264","139","Las_Vegas_Saturday_20170812","4"
"131","Luxor Hotel And CasinoThe Strip","7.03417","288","158","Las_Vegas_Saturday_20170812","4"
"132","Aria Resort And CasinoThe Strip","8.61063","NA","498","Las_Vegas_Saturday_20170812","4"
"133","Flamingo Las VegasThe Strip","6.32229","328","179","Las_Vegas_Saturday_20170812","4"
"134","The Cosmopolitan of Las Vegas, Autograph CollectionThe Strip","8.6830","764","449","Las_Vegas_Saturday_20170812","4"
"135","Monte Carlo Resort And CasinoThe Strip","7.02026","378","139","Las_Vegas_Saturday_20170812","4"
"136","Golden Nugget Hotel & Casino Las VegasDowntown Las Vegas","7.81988","282","159","Las_Vegas_Saturday_20170812","4"
"137","Hard Rock Hotel And CasinoEast of The Strip MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingBusiness CenterCasinoFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSpaSwimming PoolOutdoor Swimming PoolFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: Travelers are considering this hotelGood:  verified guest reviewsOn Sale Now","7.11138","414","249","Las_Vegas_Saturday_20170812","4"
"138","Trump International Hotel, Las VegasThe Strip","8.54373","NA","239","Las_Vegas_Saturday_20170812","4"
"139","Wynn Las VegasThe Strip","9.0782","899","323","Las_Vegas_Saturday_20170812","4"
"140","South Point Hotel Casino SpaMcCarran International Airport (LAS) MapFree Parking|Hotel AmenitiesFree ParkingAirport ShuttleBusiness CenterCasinoFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSpaSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelVery Good:  verified guest reviewsOn Sale Now","8.11904","279","129","Las_Vegas_Saturday_20170812","4"
"141","The MirageThe Strip","8.1968","459","249","Las_Vegas_Saturday_20170812","4"
"142","New York New York Hotel And CasinoThe Strip","7.71195","379","169","Las_Vegas_Saturday_20170812","4"
"143","Mgm Grand Hotel CasinoThe Strip","7.61502","612","219","Las_Vegas_Saturday_20170812","4"
"144","Plaza Hotel & CasinoDowntown Las Vegas","6.5291","212","109","Las_Vegas_Saturday_20170812","4"
"145","Vdara Hotel & SpaThe Strip","8.71462","553","299","Las_Vegas_Saturday_20170812","4"
