"","hotel_name","score","presaleprice","price","test.V2","test.V3"
"29","Tuscany Suites & CasinoEast of The Strip MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingAirport ShuttleBusiness CenterCasinoFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSwimming PoolOutdoor Swimming Pool Travelers are considering this hotelExcellent:  verified guest reviewsOn Sale Now","8.5734","309","169","Las_Vegas_Saturday_20170715","1"
"30","Red Rock Casino Resort SpaSummerlin MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingAirport ShuttleBusiness CenterCasinoFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSpaSwimming PoolOutdoor Swimming Pool Travelers are considering this hotelExcellent:  verified guest reviewsOn Sale Now","8.5464","434","270","Las_Vegas_Saturday_20170715","1"
"31","Westgate Las Vegas Resort & CasinoLas Vegas Convention Center MapFree Parking|Hotel AmenitiesFree ParkingBusiness CenterCasinoFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSpaSwimming PoolOutdoor Swimming Pool Travelers are considering this hotelPleasant:  verified guest reviewsOn Sale Now","6.62424","799","299","Las_Vegas_Saturday_20170715","1"
"32","Actual room may vary","0}EXPRESS DEALSAVE20%SAVE 20%$135Choose",""",""minStrikePrice"":""","135","Las_Vegas_Saturday_20170715","1"
"33","Hooters Casino HotelThe Strip","33. Hooters Casino HotelThe Strip - Southeast MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingCasinoFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSwimming Pool46 Travelers are considering this hotel 5.8919","NA","269","Las_Vegas_Saturday_20170715","1"
"34","Actual room may vary","0}EXPRESS DEALSAVE30%SAVE 30%$130Choose",""",""minStrikePrice"":""","130","Las_Vegas_Saturday_20170715","1"
"35","Palace Station Hotel And CasinoWest of The Strip MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingAirport ShuttleBusiness CenterCasinoFree Internet AvailableHandicapped Rooms/FacilitiesNon SmokingRestaurant  verified guest reviews Savings CalculationClosewas from$Choose","35. Palace Station Hotel And CasinoWest of The Strip MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingAirport ShuttleBusiness CenterCasinoFree Internet AvailableHandicapped Rooms/FacilitiesNon SmokingRestaurant 5.9440","NA","159","Las_Vegas_Saturday_20170715","1"
"36","Marriott Vacation Club Grand Chateau  & The Strip","8.948","411","249","Las_Vegas_Saturday_20170715","1"
"37","Actual room may vary","0}EXPRESS DEALSAVE16%SAVE 16%$248Choose",""",""minStrikePrice"":""","248","Las_Vegas_Saturday_20170715","1"
"38","The Signature At Mgm GrandThe Strip","8.6602","498","339","Las_Vegas_Saturday_20170715","1"
"39","Hilton Grand Vacations on the Las Vegas StripThe Strip","8.7178","NA","249","Las_Vegas_Saturday_20170715","1"
"40","Days Inn Las Vegas At Wild Wild West Gambling HallLas Vegas South MapHotel AmenitiesCasinoHandicapped Rooms/FacilitiesNon SmokingPets AllowedRestaurantSwimming PoolOutdoor Swimming Pool Travelers are considering this hotelPleasant:  verified guest reviews Savings CalculationCloseOnly  rooms leftwas from$Choose","6.4560","NA","139","Las_Vegas_Saturday_20170715","1"
"41","New York New York Hotel And CasinoThe Strip","7.71191","429","164","Las_Vegas_Saturday_20170722","2"
"42","The Venetian Resort Hotel CasinoThe Strip","8.92005","NA","199","Las_Vegas_Saturday_20170722","2"
"43","Paris Las VegasThe Strip","7.71178","NA","138","Las_Vegas_Saturday_20170722","2"
"44","Aria Resort And CasinoThe Strip","8.61062","199","169","Las_Vegas_Saturday_20170722","2"
"45","The Linq Hotel And CasinoThe Strip","7.1667","388","164","Las_Vegas_Saturday_20170722","2"
"46","Bellagio Hotel And CasinoThe Strip","8.5534","NA","219","Las_Vegas_Saturday_20170722","2"
"47","Luxor Hotel And CasinoThe Strip","7.03408","327","144","Las_Vegas_Saturday_20170722","2"
"48","Ballys Las VegasThe Strip","7.51532","293","137","Las_Vegas_Saturday_20170722","2"
"49","Mandalay Bay Resort And CasinoThe Strip","8.21103","398","198","Las_Vegas_Saturday_20170722","2"
"50","Planet Hollywood Resort And CasinoThe Strip","7.41381","NA","159","Las_Vegas_Saturday_20170722","2"
"51","The Cosmopolitan of Las Vegas, Autograph CollectionThe Strip","8.6826","944","399","Las_Vegas_Saturday_20170722","2"
"52","The Palazzo Resort Hotel CasinoThe Strip","9.11766","NA","199","Las_Vegas_Saturday_20170722","2"
"53","Treasure Island Hotel & CasinoThe Strip","7.82594","382","216","Las_Vegas_Saturday_20170722","2"
"54","Monte Carlo Resort And CasinoThe Strip","7.02020","385","144","Las_Vegas_Saturday_20170722","2"
"55","Encore At Wynn Las VegasThe Strip","8.9305","1000","399","Las_Vegas_Saturday_20170722","2"
"56","Vdara Hotel & SpaThe Strip","8.61455","NA","148","Las_Vegas_Saturday_20170722","2"
"57","Excalibur Hotel And CasinoThe Strip","7.13125","309","145","Las_Vegas_Saturday_20170722","2"
"58","Flamingo Las VegasThe Strip","6.32223","356","169","Las_Vegas_Saturday_20170722","2"
"59","Harrahs Las VegasThe Strip","7.01240","344","139","Las_Vegas_Saturday_20170722","2"
"60","Hard Rock Hotel And CasinoEast of The Strip MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingBusiness CenterCasinoFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSpaSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelGood:  verified guest reviewsOn Sale Now","7.11138","359","169","Las_Vegas_Saturday_20170722","2"
"61","Golden Nugget Hotel & Casino Las VegasDowntown Las Vegas","7.81986","NA","219","Las_Vegas_Saturday_20170722","2"
"62","South Point Hotel Casino SpaMcCarran International Airport (LAS) MapFree Parking|Hotel AmenitiesFree ParkingAirport ShuttleBusiness CenterCasinoFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSpaSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelVery Good:  verified guest reviewsOn Sale Now","8.11902","279","189","Las_Vegas_Saturday_20170722","2"
"63","The MirageThe Strip","8.1968","498","148","Las_Vegas_Saturday_20170722","2"
"64","Trump International Hotel, Las VegasThe Strip","8.54363","NA","183","Las_Vegas_Saturday_20170722","2"
"65","Alexis Park All Suite ResortEast of The Strip MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingAirport ShuttleBusiness CenterFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingPets AllowedRestaurantSpaSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelPleasant:  verified guest reviews Savings CalculationCloseOnly  rooms leftwas from$Choose","6.8571","NA","209","Las_Vegas_Saturday_20170722","2"
"66","Wynn Las VegasThe Strip","9.0780","900","399","Las_Vegas_Saturday_20170722","2"
"67","Mgm Grand Hotel CasinoThe Strip","7.61496","NA","131","Las_Vegas_Saturday_20170722","2"
"68","Plaza Hotel & CasinoDowntown Las Vegas","6.5291","237","145","Las_Vegas_Saturday_20170722","2"
"69","Rio Suite Hotel CasinoWest of The Strip MapFree Parking|Hotel AmenitiesFree ParkingBusiness CenterCasinoFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSpaSwimming PoolFree Cancellation Available Travelers are considering this hotelGood:  verified guest reviewsOn Sale Now","7.11764","531","174","Las_Vegas_Saturday_20170722","2"
"70","Oasis At The Gold Spike HotelDowntown Las Vegas","30. Oasis At The Gold Spike HotelDowntown Las Vegas - Fremont Street Area MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingPets AllowedRestaurantSwimming PoolOutdoor Swimming PoolFree Cancellation Available42 Travelers are considering this hotel 5.794","360","107","Las_Vegas_Saturday_20170722","2"
"71","Circus Circus Hotel, Casino & Theme ParkThe Strip","6.32876","224","126","Las_Vegas_Saturday_20170722","2"
"72","The Orleans Hotel And CasinoLas Vegas South MapHotel AmenitiesHandicapped Rooms/FacilitiesRestaurantFree Cancellation Available Travelers are considering this hotelVery Good:  verified guest reviewsOn Sale Now","8.0666","401","127","Las_Vegas_Saturday_20170722","2"
"73","Thunderbird Boutique HotelThe Strip","33. Thunderbird Boutique HotelThe Strip - Northeast MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingFree Internet AvailableHandicapped Rooms/FacilitiesNon SmokingSwimming PoolOutdoor Swimming PoolFree Cancellation Available26 Travelers are considering this hotel 5.026","NA","149","Las_Vegas_Saturday_20170722","2"
"74","Four Seasons Hotel Las VegasThe Strip","9.168","NA","229","Las_Vegas_Saturday_20170722","2"
"75","Red Roof Inn Las VegasEast of The Strip MapFree Parking, Free Breakfast, Free Internet|Hotel AmenitiesFree InternetFree ParkingFree BreakfastBusiness CenterFree Internet In Public AreasHandicapped Rooms/FacilitiesNon SmokingPets AllowedSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelGood:  verified guest reviews Savings CalculationCloseOnly  room leftwas from$Choose","7.6291","NA","119","Las_Vegas_Saturday_20170722","2"
"76","Downtown Grand, an Ascend HotelDowntown Las Vegas","8.21015","439","179","Las_Vegas_Saturday_20170722","2"
"77","La Quinta Inn & Suites Las Vegas Airport North Convention CenterEast of The Strip MapFree Parking, Free Breakfast, Free Internet|Hotel AmenitiesFree InternetFree ParkingFree BreakfastAirport ShuttleBusiness CenterFree Internet In Public AreasFree Internet In RoomFitness CenterHandicapped Rooms/FacilitiesNon SmokingPets AllowedSwimming PoolOutdoor Swimming PoolFree Cancellation, Pay Later Available Travelers are considering this hotelPleasant:  verified guest reviewsMEMBER DEALSign InSavings CalculationClose You could pay lesswas from$Choose","6.6302","NA","119","Las_Vegas_Saturday_20170722","2"
"78","Eastside CanneryBoulder Strip MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingCasinoFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesRestaurantSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelVery Good:  verified guest reviewsLimited time offer Rate includes % discount! SAVE%Savings CalculationCloseOnly  room leftwas from$Choose","8.1683","NA","119","Las_Vegas_Saturday_20170722","2"
"79","El Cortez Hotel and CasinoDowntown Las Vegas","7.0500","NA","109","Las_Vegas_Saturday_20170722","2"
"80","Tuscany Suites & CasinoEast of The Strip MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingAirport ShuttleBusiness CenterCasinoFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelExcellent:  verified guest reviewsOn Sale Now","8.5734","279","135","Las_Vegas_Saturday_20170722","2"
"81","The Venetian Resort Hotel CasinoThe Strip","8.92005","NA","699","Las_Vegas_Saturday_20170729","3"
"82","Bellagio Hotel And CasinoThe Strip","8.5534","NA","548","Las_Vegas_Saturday_20170729","3"
"83","The Palazzo Resort Hotel CasinoThe Strip","9.11766","NA","799","Las_Vegas_Saturday_20170729","3"
"84","Treasure Island Hotel & CasinoThe Strip","7.82594","678","489","Las_Vegas_Saturday_20170729","3"
"85","Encore At Wynn Las VegasThe Strip","8.9305","1000","699","Las_Vegas_Saturday_20170729","3"
"86","Luxor Hotel And CasinoThe Strip","7.03408","NA","317","Las_Vegas_Saturday_20170729","3"
"87","The Linq Hotel And CasinoThe Strip","7.1667","NA","429","Las_Vegas_Saturday_20170729","3"
"88","Aria Resort And CasinoThe Strip","8.61062","NA","549","Las_Vegas_Saturday_20170729","3"
"89","Excalibur Hotel And CasinoThe Strip","7.13125","NA","292","Las_Vegas_Saturday_20170729","3"
"90","Hard Rock Hotel And CasinoEast of The Strip MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingBusiness CenterCasinoFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSpaSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelGood:  verified guest reviews Savings CalculationClosewas from$Choose","7.11138","NA","399","Las_Vegas_Saturday_20170729","3"
"91","South Point Hotel Casino SpaMcCarran International Airport (LAS) MapFree Parking|Hotel AmenitiesFree ParkingAirport ShuttleBusiness CenterCasinoFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSpaSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelVery Good:  verified guest reviews Savings CalculationCloseOnly  rooms leftwas from$Choose","8.11902","NA","279","Las_Vegas_Saturday_20170729","3"
"92","The MirageThe Strip","8.1968","NA","498","Las_Vegas_Saturday_20170729","3"
"93","Vdara Hotel & SpaThe Strip","8.61455","NA","728","Las_Vegas_Saturday_20170729","3"
"94","Alexis Park All Suite ResortEast of The Strip MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingAirport ShuttleBusiness CenterFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingPets AllowedRestaurantSpaSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelPleasant:  verified guest reviews Savings CalculationClosewas from$Choose","6.8571","NA","239","Las_Vegas_Saturday_20170729","3"
"95","Wynn Las VegasThe Strip","9.0780","NA","699","Las_Vegas_Saturday_20170729","3"
"96","Mgm Grand Hotel CasinoThe Strip","7.61496","NA","398","Las_Vegas_Saturday_20170729","3"
"97","Monte Carlo Resort And CasinoThe Strip","7.02020","NA","429","Las_Vegas_Saturday_20170729","3"
"98","Rio Suite Hotel CasinoWest of The Strip MapFree Parking|Hotel AmenitiesFree ParkingBusiness CenterCasinoFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSpaSwimming PoolFree Cancellation Available Travelers are considering this hotelGood:  verified guest reviewsOn Sale Now","7.11764","531","328","Las_Vegas_Saturday_20170729","3"
"99","Circus Circus Hotel, Casino & Theme ParkThe Strip","6.32876","339","224","Las_Vegas_Saturday_20170729","3"
"100","Thunderbird Boutique HotelThe Strip","20. Thunderbird Boutique HotelThe Strip - Northeast MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingFree Internet AvailableHandicapped Rooms/FacilitiesNon SmokingSwimming PoolOutdoor Swimming PoolFree Cancellation Available26 Travelers are considering this hotel 5.026","NA","239","Las_Vegas_Saturday_20170729","3"
"101","The Orleans Hotel And CasinoLas Vegas South MapHotel AmenitiesHandicapped Rooms/FacilitiesRestaurantFree Cancellation Available Travelers are considering this hotelVery Good:  verified guest reviews Savings CalculationCloseOnly  room leftwas from$Choose","8.0666","NA","300","Las_Vegas_Saturday_20170729","3"
"102","Four Seasons Hotel Las VegasThe Strip","9.168","NA","829","Las_Vegas_Saturday_20170729","3"
"103","Stratosphere TowerThe Strip","6.52968","NA","292","Las_Vegas_Saturday_20170729","3"
"104","Tuscany Suites & CasinoEast of The Strip MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingAirport ShuttleBusiness CenterCasinoFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelExcellent:  verified guest reviews Savings CalculationCloseOnly  rooms leftwas from$Choose","8.5734","NA","309","Las_Vegas_Saturday_20170729","3"
"105","Westgate Las Vegas Resort & CasinoLas Vegas Convention Center MapFree Parking|Hotel AmenitiesFree ParkingBusiness CenterCasinoFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSpaSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelPleasant:  verified guest reviews Savings CalculationClosewas from$Choose","6.62424","NA","799","Las_Vegas_Saturday_20170729","3"
"106","Hooters Casino HotelThe Strip","26. Hooters Casino HotelThe Strip - Southeast MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingCasinoFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSwimming PoolFree Cancellation Available46 Travelers are considering this hotel 5.8919","NA","329","Las_Vegas_Saturday_20170729","3"
"107","Downtown Grand, an Ascend HotelDowntown Las Vegas","8.21015","NA","424","Las_Vegas_Saturday_20170729","3"
"108","Palace Station Hotel And CasinoWest of The Strip MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingAirport ShuttleBusiness CenterCasinoFree Internet AvailableHandicapped Rooms/FacilitiesNon SmokingRestaurantFree Cancellation Available  verified guest reviews Savings CalculationClosewas from$Choose","28. Palace Station Hotel And CasinoWest of The Strip MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingAirport ShuttleBusiness CenterCasinoFree Internet AvailableHandicapped Rooms/FacilitiesNon SmokingRestaurantFree Cancellation Available 5.9440","NA","219","Las_Vegas_Saturday_20170729","3"
"109","The Signature At Mgm GrandThe Strip","8.6602","NA","498","Las_Vegas_Saturday_20170729","3"
"110","Days Inn Las Vegas At Wild Wild West Gambling HallLas Vegas South MapHotel AmenitiesCasinoHandicapped Rooms/FacilitiesNon SmokingPets AllowedRestaurantSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelPleasant:  verified guest reviews Savings CalculationClosewas from$Choose","6.4560","NA","149","Las_Vegas_Saturday_20170729","3"
"111","Mandarin Oriental at CityCenter Las VegasThe Strip","9.437","NA","829","Las_Vegas_Saturday_20170729","3"
"112","Best Western Mccarran InnMcCarran International Airport (LAS) MapFree Parking, Free Breakfast, Free Internet|Hotel AmenitiesFree InternetFree ParkingFree BreakfastBusiness CenterFree Internet In Public AreasFree Internet In RoomFitness CenterHandicapped Rooms/FacilitiesNon SmokingSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelGood:  verified guest reviews Savings CalculationCloseOnly  room leftwas from$Choose","7.891","NA","160","Las_Vegas_Saturday_20170729","3"
"113","Serene, A Vegas ResortEast of The Strip MapFree Parking|Hotel AmenitiesFree ParkingSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelPleasant:  verified guest reviews Savings CalculationCloseOnly  room leftwas from$Choose","6.3133","NA","289","Las_Vegas_Saturday_20170729","3"
"114","Santa Fe Station HotelNorth Las Vegas MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingCasinoFree Internet AvailableHandicapped Rooms/FacilitiesNon SmokingRestaurantSwimming PoolOutdoor Swimming PoolFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: Travelers are considering this hotelPleasant:  verified guest reviews Savings CalculationClosewas from$Choose","6.7218","NA","188","Las_Vegas_Saturday_20170729","3"
"115","Arizona Charlies BoulderBoulder Strip MapFree Parking|Hotel AmenitiesFree ParkingCasinoRestaurantSwimming PoolFree Cancellation Available Travelers are considering this hotelPleasant:  verified guest reviews Savings CalculationClosewas from$Choose","6.596","NA","149","Las_Vegas_Saturday_20170729","3"
"116","Motel  Las Vegas TropicanaMcCarran International Airport (LAS) MapFree Parking|Hotel AmenitiesFree ParkingHandicapped Rooms/FacilitiesNon SmokingPets AllowedSwimming PoolOutdoor Swimming PoolFree Cancellation, Pay Later Available Travelers are considering this hotel  verified guest reviews Savings CalculationCloseOnly  rooms leftwas from$Choose","36. Motel 6 Las Vegas TropicanaMcCarran International Airport (LAS) MapFree Parking|Hotel AmenitiesFree ParkingHandicapped Rooms/FacilitiesNon SmokingPets AllowedSwimming PoolOutdoor Swimming PoolFree Cancellation, Pay Later Available44 Travelers are considering this hotel 4.853","NA","199","Las_Vegas_Saturday_20170729","3"
"117","Best Western Plus Casino RoyaleThe Strip","7.783","NA","298","Las_Vegas_Saturday_20170729","3"
"118","Las Vegas Hostel","38. Las Vegas Hostel - Adult OnlyDowntown Las Vegas - Fremont Street Area MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingAirport ShuttleFree Internet AvailableNon SmokingSwimming PoolOutdoor Swimming PoolFree Cancellation Available66 Travelers are considering this hotel 4.718","50","29","Las_Vegas_Saturday_20170729","3"
"119","Super  NellisNellis","39. Super 8 NellisNellis - Las Vegas Speedway MapFree Breakfast, Free Internet|Hotel AmenitiesFree InternetFree BreakfastFree Internet In Public AreasHandicapped Rooms/FacilitiesPets AllowedSwimming PoolOutdoor Swimming PoolFree Cancellation Available8 Travelers are considering this hotel 5.391","NA","149","Las_Vegas_Saturday_20170729","3"
"120","Super  Las VegasThe Strip","6.2249","199","169","Las_Vegas_Saturday_20170729","3"
"121","Four Queens Hotel And CasinoDowntown Las Vegas","7.0707","236","129","Las_Vegas_Saturday_20170805","4"
"122","The Venetian Resort Hotel CasinoThe Strip","8.92005","699","329","Las_Vegas_Saturday_20170805","4"
"123","Caesars Palace Las VegasThe Strip","7.6897","589","249","Las_Vegas_Saturday_20170805","4"
"124","The Linq Hotel And CasinoThe Strip","7.1667","404","149","Las_Vegas_Saturday_20170805","4"
"125","Luxor Hotel And CasinoThe Strip","7.03408","317","124","Las_Vegas_Saturday_20170805","4"
"126","Bellagio Hotel And CasinoThe Strip","8.5534","548","268","Las_Vegas_Saturday_20170805","4"
"127","Ballys Las VegasThe Strip","7.51532","319","135","Las_Vegas_Saturday_20170805","4"
"128","The Cosmopolitan of Las Vegas, Autograph CollectionThe Strip","8.6826","750","349","Las_Vegas_Saturday_20170805","4"
"129","Paris Las VegasThe Strip","7.71178","NA","198","Las_Vegas_Saturday_20170805","4"
"130","The Palazzo Resort Hotel CasinoThe Strip","9.11766","749","399","Las_Vegas_Saturday_20170805","4"
"131","Encore At Wynn Las VegasThe Strip","8.9305","1000","299","Las_Vegas_Saturday_20170805","4"
"132","Mandalay Bay Resort And CasinoThe Strip","8.21103","408","249","Las_Vegas_Saturday_20170805","4"
"133","Excalibur Hotel And CasinoThe Strip","7.13125","309","118","Las_Vegas_Saturday_20170805","4"
"134","Flamingo Las VegasThe Strip","6.32223","309","154","Las_Vegas_Saturday_20170805","4"
"135","Aria Resort And CasinoThe Strip","8.61062","531","259","Las_Vegas_Saturday_20170805","4"
"136","Harrahs Las VegasThe Strip","7.01240","344","130","Las_Vegas_Saturday_20170805","4"
"137","Monte Carlo Resort And CasinoThe Strip","7.02020","378","148","Las_Vegas_Saturday_20170805","4"
"138","Planet Hollywood Resort And CasinoThe Strip","7.41381","397","189","Las_Vegas_Saturday_20170805","4"
"139","Golden Nugget Hotel & Casino Las VegasDowntown Las Vegas","7.81986","253","169","Las_Vegas_Saturday_20170805","4"
